,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,U.S. negotiators say the release of the prisoners is proof that even fierce adversaries can sometimes find their way to an agreement. But the deal almost didn’t happen.,"The prisoner swap was all arranged, or so the American negotiators thought.",2023-09-22T00:22:24+0000,article,U.S.,News,Inside the Deal to Free 5 American Prisoners in Iran,"United States International Relations;Political Prisoners;Embargoes and Sanctions;Biden, Joseph R Jr;Blinken, Antony J;McGurk, Brett H;Namazi, Siamak;Shargi, Emad;Tahbaz, Morad;Iran;Qatar;Oman;United Arab Emirates"
1,Guests at a Manhattan party for the chronicler of Trump and Murdoch included headline writers and headline makers.,"Current and former media mavens gathered on Wednesday to toast Michael Wolff, still the bad boy of journalism at age 70, on the occasion of his latest book, “The Fall: The End of Fox News and the Murdoch Dynasty.”",2023-09-22T00:53:51+0000,article,Style,News,Michael Wolff Draws a Crowd,"News and News Media;Parties (Social);Books and Literature;Murdoch, Rupert;The Fall: The End of Fox News and the Murdoch Dynasty (Book);Wolff, Michael (1953- );Fox News Channel;Fox Corporation"
2,"Republican-led states accused the Labor Department of violating a federal law covering retirement plans, part of a battle that goes back several years.","A Biden administration rule that allows employee retirement plans to consider environmental, social and governance issues in investment decisions survived a legal challenge by 26 states on Thursday.",2023-09-22T01:57:27+0000,article,Business Day,News,U.S. Judge Denies States’ Bid to Block Biden Rule on E.S.G.,"Decisions and Verdicts;Corporate Social Responsibility;United States Politics and Government;Pensions and Retirement Plans;Suits and Litigation (Civil);States (US);Labor Department (US);Republican Party;Biden, Joseph R Jr;Kacsmaryk, Matthew;Trump, Donald J;AMARILLO (TEX)"
3,David Balton and Jane Stewart’s puzzle is about our many faces.,"ACROSTIC — Well, well, well. It’s another all-around tricky puzzle from David Balton and Jane Stewart. Every step I took seemed to put me in deeper trouble: I made some bad guesses on words in the grid that I had to undo, and I could not make enough sense of the first letters of the entries to deduce an author or a book title. Even when I had every entry filled out, I needed Google.",2023-09-22T02:00:02+0000,article,Crosswords & Games,News,Variety: Acrostic,"Balton, David (Crossword Constructor);Stewart, Jane (Crossword Constructor);Acrostic Puzzles"
4,Rafael Musa and Michael Lieberman show us a good time.,Jump to: Tricky Clues,2023-09-22T02:00:09+0000,article,Crosswords & Games,News,265 Different Kinds of Cheese,"Crossword Puzzles;Musa, Rafael (Crossword Constructor);Lieberman, Michael (Crossword Constructor)"
5,Jon Hetherington missed the singer’s show in Seattle after an airline said it could not accommodate his electric wheelchair. Beyoncé’s fans worked to get him to another show.,Jon Hetherington was ready for Beyoncé. He had been ready for 25 years.,2023-09-22T02:06:40+0000,article,U.S.,News,"When He Missed a Beyoncé Concert, the Hive Went to Work","AIRLINES AND AIRPLANES;Disabilities;Wheelchairs;Pop and Rock Music;Fans (Persons);Airports;Discrimination;Society for Accessible Travel and Hospitality;Knowles, Beyonce;Monae, Janelle;Eugene (Ore);Oregon;Social Media"
6,"Corrections that appeared in print on Friday, Sept. 22, 2023.","A column on Thursday about Google’s artificial intelligence chatbot, using information from Google, misstated a caveat about Bard. It is not true that in certain cases — such as when users ask Bard a question about their email, then ask follow-up questions based on Bard’s response — human reviewers could end up seeing those users’ personal information.",2023-09-22T02:14:04+0000,article,Corrections,Correction,"Corrections: Sept. 22, 2023",
7,"Quotation of the Day for Friday, September 22, 2023.","“He’s got so much joy in seeing his presidency and post-presidency revisited. In many ways, that keeps him going — along with peanut butter ice cream.”",2023-09-22T02:47:40+0000,article,Corrections,Quote,"Quotation of the Day: Nearly 99, Carter Savors Life, and Peanut Butter Ice Cream",
8,The studios and writers plan to return on Friday for a third straight day of talks but remain apart on several points.,"Top Hollywood executives planned to join negotiations between striking screenwriters and the major entertainment studios for a third straight day on Friday, leading to hope on both sides that a work stoppage in its fifth month could be nearing an end.",2023-09-22T03:53:45+0000,article,Business Day,News,Hollywood Writers and C.E.O.s to Return for Third Day of Talks,Movies;Organized Labor;ALLIANCE OF MOTION PICTURE AND TELEVISION PRODUCERS;Writers Guild of America
9,"Kim Hirsh and Jonathan Fingerhut first met in 1967 and by their early teens, he had “a little crush.” Then high school and the rest of life led them apart.","As kindergartners in 1967, Kim Susan Hirsh and Jonathan Adam Fingerhut ran through the schoolyard of Thelma L. Sandmeier Elementary School in Springfield, N.J. Ms. Hirsh says she remembers her “pigtails flying” behind her.",2023-09-22T04:00:10+0000,article,Style,News,"Kindergarten Classmates, and Decades Later, Reunited Friends",Weddings and Engagements
10,"Sasha DiGiulian, a world champion climber, and Erik Osterholm, an Emmy Award-winning producer, met while documenting her ice climb of New Hampshire’s Mount Washington in 2017.","In late December 2017, Sasha Renata DiGiulian arrived in New Hampshire to ice climb Mount Washington, the highest peak in the Northeast, with Mark Synnott, a fellow professional climber. They were there to be filmed over three days and two nights for the pilot of a docuseries sponsored by Red Bull. Their episode, which took place amid snow and 120-mile-per-hour winds, was directed by Erik Hartel Osterholm, who was also an executive producer.",2023-09-22T04:00:15+0000,article,Style,News,They Climbed a Frigid Mountain to Meet Each Other,Weddings and Engagements
11,"Domenico Montanaro, the senior political editor at NPR, and Courtney Norris, a senior producer for “PBS NewsHour,” first met during an online news quiz tournament in 2017.","When Domenico Montanaro finally met Courtney Katharina Norris in August 2018 after a lengthy online correspondence, he was immediately drawn to her positive energy. “You could drop her anywhere and you know she’s going to be the person who brings up the mood,” he said. “I thought, That’s someone I want to be around.”",2023-09-22T04:00:21+0000,article,Style,News,She Sent Subtle Flirty DMs. He Proceeded With Caution.,Weddings and Engagements
12,"Travis Cronin and Kevin Barlowski had connected on Facebook in 2005, but it took a pandemic and Tinder to bring them together.","On June 6, 2020, Travis Anthony Cronin and Kevin Francis Barlowski met for their first date outdoors at Thomas Hooker Brewery in Hartford, Conn., after matching on Tinder. While swiping on the dating app, they immediately recognized one another from Facebook. They had been digital acquaintances for 16 years.",2023-09-22T04:00:21+0000,article,Style,News,"After Three Weeks, Living Together and Writing Wedding Vows",Weddings and Engagements
13,"A year ago, Dr. Emilio Quines Jr. — a widower who is now 83 — became engaged to Angie Cruz, who had never been married before. This month, she turned 80 on their wedding day.","Maria Teresita Angeles Asuncion Cruz celebrated her 80th birthday on Sept. 7, the same day she married Dr. Emilio Parpana Quines Jr.",2023-09-22T04:00:21+0000,article,Style,News,It’s Never Too Late to Find Love. Just Ask These Octogenarians.,Weddings and Engagements
14,"A financially troubled firm has stopped paying investors, risking panic and testing the Chinese government’s resolve to take on debts from its property crisis.","An accountant in northeast China deposited her life savings and received a letter guaranteeing her investment in a trust firm. Workers at a state-owned utility pooled money from friends and relatives believing that their investments were backed by the government. A man sank $140,000 into an account that he was told would make a 10.1 percent annual return.",2023-09-22T04:00:34+0000,article,Business Day,News,Real Estate Crisis Triggers New Alarms Over China’s Shadow Banks,Banking and Financial Institutions;Economic Conditions and Trends;Regulation and Deregulation of Industry;Stocks and Bonds;Real Estate (Commercial);Zhongzhi Enterprise Group;Zhongrong International Trust Co Ltd;China
15,"When my husband, turning 80, agreed I could see a younger man, we couldn’t predict the surprising way our lives together would unfold.","Nine years ago, a friend from my childhood in South Africa visited me in London. She reads Tarot cards and energies and offered to assess me, hovering her hands over my body, starting with my head.",2023-09-22T04:01:03+0000,article,Style,News,Our 34-Year Age Gap Was Showing,Love (Emotion);Marriages;Dating and Relationships;internal-sub-only
16,"Three years after Ms. Ardern won a resounding victory for her Labour Party, the nation will vote in a very different political landscape.","The last time New Zealanders voted in a general election, they were choosing between two women who were self-professed feminists. Three years later, in a sign of how sharply the pendulum has swung, they will pick between two men named Chris.",2023-09-22T04:01:13+0000,article,World,News,"After Jacinda Ardern, a ‘Scary Time’ for Women in New Zealand Politics","Elections;Politics and Government;Women's Rights;Ardern, Jacinda;Hipkins, Chris;Luxon, Christopher;Labour Party (New Zealand);National Party (New Zealand);New Zealand"
17,"A headstone from 1799, found during a renovation 14 years ago, will be dedicated today in the Greenwich Village park.","Good morning. It’s Friday. Today we’ll find out why the Parks Department is honoring a man named James Jackson in Washington Square Park. We’ll also get details on a proposal from Mayor Eric Adams that could clear the way for as many as 100,000 new homes.",2023-09-22T04:10:11+0000,article,New York,briefing,When Washington Square Was a Burial Ground,"New York City;internal-storyline-no;Cemeteries;Parks and Other Recreation Areas;Tombs and Tombstones;Real Estate and Housing (Residential);City Council (NYC);Parks and Recreation Department (NYC);Adams, Eric L;Greenwich Village (Manhattan, NY)"
18,Volodymyr Zelensky’s visit to the White House.,"In a meeting at the White House, President Biden told Volodymyr Zelensky, the Ukrainian leader, that the U.S. would be “staying with you” during the grinding war with Russia. At the same time, a growing faction of the Republican Party has threatened to hold up aid that Zelensky said could cost his country the war.",2023-09-22T04:22:26+0000,article,Briefing,briefing,Friday Briefing,"United States Politics and Government;International Relations;Ardern, Jacinda;Biden, Joseph R Jr;Brand, Russell;Cameron, James;Murdoch, Rupert;Escoffery, Jonathan;Harding, Paul;McCarthy, Kevin (1965- );Zelensky, Volodymyr;Murdoch, Lachlan;Maroo, Chetna;Kardashian, Kim"
19,"Huang Xueqin, the journalist, and Wang Jianbing, a labor activist, have been accused of inciting subversion as the authorities expand a campaign to quash dissent.","After two years in detention, a Chinese journalist who spoke up against sexual harassment stood trial on subversion charges on Friday along with a labor rights activist, the latest example of Beijing’s intensified crackdown on civil society.",2023-09-22T04:30:32+0000,article,World,News,A Chinese Journalist Gave #MeToo Victims a Voice. Now She’s on Trial.,#MeToo Movement;Sexual Harassment;Women's Rights;Political Prisoners;Freedom of the Press;News and News Media;Politics and Government;Labor and Jobs;Huang Xueqin;China
20,This word has appeared in 11 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word impudent has appeared in 11 articles on NYTimes.com in the past year, including on Oct. 14 in “Dry Cleaning: It’s Spoken Rock ’n’ Roll, but We Like It” by Simon Reynolds:",2023-09-22T06:00:02+0000,article,The Learning Network,News,Word of the Day: impudent,
