,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Instead of being places where students learn other points of view, American universities have become ideological war zones.","Over the past five weeks, Jewish students on America’s campuses have found themselves confronted with those who celebrate a terrorist operation that featured the mass murder and reportedly the rape of fellow Jews. They see images of people tearing down posters of kidnapped Jewish children. At M.I.T., Jewish students report that they were told by some faculty members to avoid the university’s main lobby — which had been the site of a pro-Palestinian protest — for their own safety. At Cooper Union, Jewish students were barricaded in the library by a protest that started out as a pro-Palestinian demonstration and quickly became, one student reported, “pure anti-Jew.”",2023-11-17T00:00:06+0000,article,Opinion,Op-Ed,Universities Are Failing at Inclusion,Colleges and Universities;ACADEMIC FREEDOM;Freedom of Speech and Expression;Diversity Initiatives;Race and Ethnicity;Israel-Gaza War (2023- );Anti-Semitism;United States
1,"While Chinese and American leaders meet in a contentious moment, the musicians of the Philadelphia Orchestra and their Chinese counterparts find harmony.","While presidents Joe Biden and Xi Jinping were drawing the world’s attention for their talks in San Francisco this week, a different kind of summitry is happening in China. There, representatives from their two countries are speaking through violins, cellos, oboes and clarinets.",2023-11-17T00:11:16+0000,article,Opinion,Op-Ed,American Musicians Are Doing Something Profound in Beijing Right Now,"Classical Music;International Relations;United States International Relations;Music;Barenboim-Said Academy (Berlin, Germany);Philadelphia Orchestra;China"
2,"Human rights experts have estimated that some 14,000 people died from torture or were killed in the prisons run by military intelligence and security forces during Syria’s long civil war.","Judges at the U.N.’s highest court on Thursday ordered Syria’s government to stop torturing its imprisoned opponents, seeking to end the abuses that have become a notorious hallmark of the country’s long civil war that has left hundreds of thousands dead.",2023-11-17T00:45:02+0000,article,World,News,International Court Orders Syria to Stop Torture of Political Opponents,"International Relations;Decisions and Verdicts;War Crimes, Genocide and Crimes Against Humanity;International Court of Justice (UN);United Nations;Assad, Bashar al-;Syria"
3,"In the first Broadway revival of the Monty Python musical, the old bits are verbatim but the clowns are running the circus.",Even the coconuts get entrance applause.,2023-11-17T01:00:10+0000,article,Theater,Review,‘Spamalot’ Review: You’ll Laugh in Its General Direction,"Theater;Theater (Broadway);Spamalot (Play);Idle, Eric;Rhodes, Josh;Iglehart, James Monroe;Kritzer, Leslie;Urie, Michael;Killam, Taran (1982- );Du Prez, John"
4,"Despite simmering tensions, President Biden and President Xi Jinping exchanged the kind of pleasantries that adversarial leaders deploy when they are trying to make nice.","In Washington, President Xi Jinping of China is largely considered a mysterious autocrat who has long harbored a fatalistic view of his country’s relationship with the United States.",2023-11-17T01:02:50+0000,article,U.S.,News,Car Talk and Birthday Wishes Punctuate Biden’s ‘Trust but Verify’ Diplomacy,"United States Politics and Government;United States International Relations;Biden, Joseph R Jr;Xi Jinping;China;Asia-Pacific Economic Cooperation"
5,"Kenneth Joseph Owen Thomas has failed to express remorse for his actions that day and turned his notoriety as a rioter into a brand, prosecutors said.","An Ohio man who assaulted law enforcement officers during the attack on the Capitol on Jan. 6, 2021, and who the Justice Department said became a “one-man misinformation machine” as he spread lies online about what occurred that day, was sentenced on Thursday to four years and 10 months in prison.",2023-11-17T01:43:53+0000,article,U.S.,News,Ohio Man Who Attacked Officers on Jan. 6 Gets Nearly 5 Years in Prison,"Storming of the US Capitol (Jan, 2021);Rumors and Misinformation;Conspiracy Theories;Thomas, Kenneth Joseph Owen;Justice Department"
6,Hemant Mehta’s puzzle is a challenging start to the solving weekend.,Jump to: Tricky Clues,2023-11-17T03:00:09+0000,article,Crosswords & Games,News,Just for Kicks,Crossword Puzzles;Games
7,"They started playing football as kids, began to suffer mentally and died before 30. Researchers found they had C.T.E., the brain disease linked to hits to the head. If their families could go back, would they still let them play?","They started playing football as kids, began to suffer mentally and died before 30. Researchers found they had C.T.E., the brain disease linked to hits to the head. If their families could go back, would they still let them play?",2023-11-17T03:00:13+0000,multimedia,U.S.,Interactive Feature,They Started Playing Football as Young as 6. They Died in Their Teens and Twenties With C.T.E.,"Football;Children and Childhood;Sports Injuries;Concussions;Chronic Traumatic Encephalopathy;Boston University;Research;McKee, Ann;Suicides and Suicide Attempts;Interscholastic Athletics;vis-video"
8,"David Balton and Jane Stewart are here to cast a spell on us (and not a curse, let’s hope!).","ACROSTIC — There is something especially suspenseful about solving an acrostic puzzle that turns out to be about a great discovery; in this case, it’s one that has captured the world’s imagination and led to the notion of an ancient curse, disseminated by the writers Marie Corelli and Arthur Conan Doyle, that still persists.",2023-11-17T03:02:01+0000,article,Crosswords & Games,News,Variety: Acrostic,"Balton, David (Crossword Constructor);Stewart, Jane (Crossword Constructor);Tutankhamen"
9,"Quotation of the Day for Friday, November 17, 2023.","“My job is to be a runner. Plain and simple, I felt like I was going to be able to do it the best here.”",2023-11-17T03:34:03+0000,article,Corrections,Quote,Quotation of the Day: A Mystique in the Mountains Where a College Dynasty Grows,
