,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The death toll is expected to rise as hundreds remain missing after wildfires ripped through central Chile’s coastal hills, according to the national government.","The death toll is expected to rise as hundreds remain missing after wildfires ripped through central Chile’s coastal hills, according to the national government.",2024-02-04T00:04:42+0000,multimedia,World,Video,"Forest Fires Destroy 1,000 Homes and Kill Dozens in Central Chile",Wildfires;Deaths (Fatalities);Forests and Forestry;Chile
1,"Four years ago, Black voters in the state revitalized President Biden’s political fortunes. But Saturday’s repeat win is an uncertain measure of wider enthusiasm for his re-election bid.","President Biden won the South Carolina primary on Saturday, giving him the kind of emphatic result he no doubt envisioned when he made the state the first contest on the Democrats’ presidential nominating calendar.",2024-02-04T00:23:44+0000,article,U.S.,News,"Biden Wins His First Primary in South Carolina, Where His 2020 Victory Began","Presidential Election of 2024;United States Politics and Government;Primaries and Caucuses;Biden, Joseph R Jr;South Carolina"
2,Skulls from a collection used to further racist science have been laid to rest. Questions surrounding the interment have not.,"There was very little that could be said about the 19 people who were eulogized on Saturday morning in a service at the University of Pennsylvania. Their names were lost, and not much about their lives was known beyond the barest facts: an old age spent in the poorhouse, a problem with cavities. They were Black people who had died in obscurity over a century ago, now known almost entirely by the skulls they left behind. Even some of these scant facts have been contested.",2024-02-04T00:31:06+0000,article,U.S.,News,"Amid a Fraught Process, a Philadelphia Museum Entombs Remains of 19 Black People","Museums;University of Pennsylvania Museum of Archaeology and Anthropology;Black People;Blacks;Discrimination;Morton, Samuel George;Skull (Body Part);Bones;Cemeteries;Funerals and Memorials;Colleges and Universities;University of Pennsylvania;Philadelphia (Pa);Collectors and Collections"
3,"The graffiti has brought attention to the empty buildings, which have been abandoned since 2019 and are across from the venue where the Grammy Awards will be hosted on Sunday.","More than a dozen people broke into the Oceanwide Plaza skyscraper development in Los Angeles, covering the windows of the glossy, unfinished buildings with spray-painted colorful block letters that read, “Crave,” “Dank” and “Amen,” among other phrases, the police said on Thursday.",2024-02-04T02:17:35+0000,article,U.S.,News,Multiple Floors of Los Angeles Skyscrapers Are Covered in Graffiti,"Buildings (Structures);Graffiti;Grammy Awards;de Leon, Kevin;Los Angeles (Calif);Abandonment (Property);China Oceanwide Holdings Group Co"
4,Mr. Geingob had also been Namibia’s first prime minister after the country gained independence from South Africa in 1990.,"President Hage G. Geingob of Namibia, a prominent figure in a struggle for independence from apartheid-era South Africa who later became the country’s first prime minister and a long-serving head of state, died early Sunday. He was 82.",2024-02-04T04:35:56+0000,article,World,Obituary (Obit),"Hage Geingob, Namibia’s President, Dies at 82","Deaths (Obituaries);Politics and Government;Namibia;Geingob, Hage (1941-2024)"
5,"Quotation of the Day for Sunday, February 4, 2024.",“No one who goes to a bullfight comes out a better person.”,2024-02-04T04:46:17+0000,article,Corrections,Quote,"Quotation of the Day: After 500 Years, Mexican Bullfighting Faces a Mortal Challenge",
6,"Corrections that appeared in print on Sunday, Feb. 4, 2024.","An article last Sunday about podcasts for Hollywood’s awards season misidentified two of the hosts of the “Little Gold Men” podcast. They are David Canfield and Rebecca Ford, not Michael Hogan and Joanna Robinson, who previously hosted the show.",2024-02-04T04:48:04+0000,article,Corrections,News,"Corrections: Feb. 4, 2024",
7,"China’s leader built up a nuclear arsenal, steeling for a growing rivalry with the United States. Now China is exploring how to wield its newfound strength.","Nineteen days after taking power as China’s leader, Xi Jinping convened the generals overseeing the country’s nuclear missiles and issued a blunt demand. China had to be ready for possible confrontation with a formidable adversary, he said, signaling that he wanted a more potent nuclear capability to counter the threat.",2024-02-04T05:01:31+0000,article,World,News,Fear and Ambition Propel Xi’s Nuclear Acceleration,Defense and Military Forces;International Relations;Nuclear Weapons;United States International Relations;Arms Control and Limitation and Disarmament;China;Xi Jinping
8,"In the year since earthquakes devastated southern Turkey, the Karapirli family has struggled to heal, find a home and cope with a bottomless sense of loss.","Finally, 106 days after the ambulances rushed their battered bodies to the hospital, the couple were cleared to leave.",2024-02-04T05:01:49+0000,article,World,News,After the Quake: One Turkish Family’s Struggle,"Deaths (Fatalities);Turkey Earthquake (Feb 6, 2023);Families and Family Life;Content Type: Personal Profile;Gaziantep (Turkey);internal-truncator;Earthquakes;Rescues"
9,"Both candidates lost decisively to President Biden, but Marianne Williamson, a self-help author, edged out Representative Dean Phillips of Minnesota with 2 percent of the vote.","Marianne Williamson, the self-help author now on her second long-shot run for president, appeared to finish ahead of Representative Dean Phillips of Minnesota in the South Carolina Democratic primary on Saturday, inching past the candidate who has so far been President Biden’s most significant, albeit distant, rival.",2024-02-04T05:02:48+0000,article,U.S.,News,Marianne Williamson Tops Dean Phillips for a Very Distant Second Place,"Williamson, Marianne;Phillips, Dean B;Democratic Party;South Carolina;Presidential Election of 2024"
10,Young Chinese are flocking to the picturesque mountain town of Dali to escape the cutthroat competition and suffocating political environment of the country’s megacities.,"To find the dance circle in the bed-and-breakfast’s courtyard, drive north from the bedsheet factory converted into a crafts market, toward the vegan canteen urging diners to “walk barefoot in the soil and bathe in the sunshine.” If you see the unmanned craft beer bar where customers pay on the honor system, you’ve gone too far.",2024-02-04T05:03:10+0000,article,World,News,"Welcome to ‘Dalifornia,’ an Oasis for China’s Drifters and Dreamers",Dali (China);China;Travel and Vacations;Youth;Population
