,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"It isn’t just Jews in the cross hairs of antisemites. It’s freedom, education and human dignity.","In a season of widespread condemnation of antisemitism, many struggle to define it. I can imagine having this conversation with any number of people trying to understand this age-old phenomenon:",2023-12-13T00:00:03+0000,article,Opinion,Op-Ed,Antisemitism: A Guide for the Perplexed,Jews and Judaism;Anti-Semitism;Zionism;Israel-Gaza War (2023- );Holocaust and the Nazi Era
1,"Goffin’s cockatoos, long known as adept tool users, are the first parrots found to alter their food by dipping it in water.","Every day, the Goffin Lab in Vienna offers the same luncheon to its patrons. At 2 p.m., the diners — a flock of white parrots known as Goffin’s cockatoos — receive an assortment of dried fruit, seeds, cornflakes, bird pellets and a dry, twice-baked toast known as rusk or zwieback.",2023-12-13T00:01:14+0000,article,Science,News,"Polly Wants a Cracker, but She Wants to Make It Easier to Chew","Parrots;Animal Behavior;Animal Cognition;Birds;Research;Biology Letters (Journal);your-feed-science;your-feed-animals;Lefebvre, Louis"
2,Indhu Rubasingham will lead the venerable London institution where plays including “War Horse” and “The Lehman Trilogy” originated.,"Since the National Theater opened in London in 1963, its artistic directors have been among the greats of British theater: Laurence Olivier, Peter Hall, Richard Eyre, Trevor Nunn, Nicholas Hytner and Rufus Norris. They also had two other things in common. All six are white men.",2023-12-13T00:01:14+0000,article,Theater,News,"National Theater, Source of Broadway Hits, Gets Its First Female Leader","Theater;Royal National Theater;London (England);Norris, Rufus;Rubasingham, Indhu;Appointments and Executive Changes"
3,"Mr. Cohen, the onetime fixer for former President Donald J. Trump, went to prison after pleading guilty to campaign finance violations. He wants the court to end his supervised release.","Michael D. Cohen, the onetime fixer for former President Donald J. Trump who went to prison after pleading guilty to campaign finance violations in 2018, was trying to persuade a judge to end court supervision of his case now that he has been released.",2023-12-13T00:16:19+0000,article,New York,News,"Michael D. Cohen’s Lawyer Cited Cases That May Not Exist, Judge Says","Cohen, Michael D (1966- );Legal Profession;Furman, Jesse M;Schwartz, David M;Decisions and Verdicts;Campaign Finance;Trump, Donald J"
4,A legitimate Palestinian partner and a commitment to negotiating a two-state solution are key.,"I’ve been concerned from the start that Israel launched its invasion of Gaza to eradicate Hamas with no plan for what to do with the territory and its people in the wake of any victory. Having just spent a week in Saudi Arabia and the United Arab Emirates taking the pulse of this important corner of the Arab world, I am now even more worried.",2023-12-13T00:33:17+0000,article,Opinion,Op-Ed,What Worries Me About the Gaza War After My Trip to Arab States,"Israel-Gaza War (2023- );Gaza Strip;Palestinian Authority;Palestinians;Civilian Casualties;Hamas;Terrorism;Israel;Saudi Arabia;Mohammed bin Salman (1985- );Netanyahu, Benjamin;United Arab Emirates;International Relations"
5,"The legend of Giants quarterback Tommy DeVito continued to grow, but it was his sharp-dressed agent, Sean Stellato, who had his own star turn on Monday Night Football.","Tommy DeVito, a breakout sensation for the New York Giants, made the most of his moment in a prime-time spotlight on Monday, only to find himself upstaged — by his own agent.",2023-12-13T00:45:43+0000,article,Style,News,An N.F.L. Agent Looks the Part and Steals the Show,"Football;New York Giants;DeVito, Tommy (1998- );Agents (Business);Content Type: Personal Profile"
6,Aides of the president met with influential Black male Democrats to discuss how to shore up his standing with a crucial group of voters before 2024.,"As President Biden’s allies grow more worried that his standing is slipping among Black men, his aides met on Tuesday at the White House with influential Black male Democrats to discuss how to increase his popularity with a crucial group of voters before the 2024 election.",2023-12-13T01:31:43+0000,article,U.S.,News,"As Biden Struggles With Black Men, Allies Gather at White House","Biden, Joseph R Jr;Democratic Party;Black People;Blacks;Men and Boys;Voting and Voters;Polls and Public Opinion;Presidential Election of 2024;Clyburn, James E;Harrison, Jaime R (1976- );Horsford, Steven A;United States Politics and Government"
7,"He was best known for playing stoic police officers on two acclaimed but very different television series — one an intense drama, the other a comedy.","Editor’s note: After this obituary was published, Mr. Braugher’s publicist said the cause of his death was determined to be lung cancer.",2023-12-13T02:08:28+0000,article,Arts,Obituary (Obit),"Andre Braugher, Actor on ‘Homicide’ and ‘Brooklyn Nine-Nine,’ Dies at 61","Braugher, Andre;Deaths (Obituaries);Actors and Actresses;Television;HOMICIDE: LIFE ON THE STREET (TV PROGRAM);Brooklyn Nine-Nine (TV Program);Movies;Glory (Movie)"
8,"The resolution against Bridget Ziegler, a co-founder of the activist group Moms for Liberty, is nonbinding. She did not address critics who called her anti-L.G.B.T.Q. policies hypocritical.","The elected school board in Sarasota, Fla., took the rare step on Tuesday of calling for the resignation of one of its own members, the latest development in an ongoing scandal involving a power couple in state Republican politics.",2023-12-13T02:48:47+0000,article,U.S.,News,"Alluding to Scandal, Florida School Board Urges Member to Resign","School Boards;Ziegler, Bridget (1982- );Ziegler, Christian (1983- );Moms for Liberty;Sarasota (Fla);Education (K-12)"
9,Alex Eaton-Salners puts us in a flow state.,Jump to: Today’s Theme | Tricky Clues,2023-12-13T03:00:11+0000,article,Crosswords & Games,News,Furrow Former,Crossword Puzzles;Games
10,Dot proves once again that she can’t be caged. She and Lorraine may have more in common than they think.,"Although her accent as Lorraine Lyon suggests Amy Archer, the fast-talking journalist who likes to tout her bona fides (“I’ll bet my Pulitzer on it!”) in Joel and Ethan Coens’s “The Hudsucker Proxy,” Jennifer Jason Leigh is projecting power as a kind of entitled boredom. She doesn’t merely walk into a room. She makes an entrance, like royalty. And when her commands are not heeded, she either calmly asks for the heads of those who defy her or she goes for the throat herself. She doesn’t raise her voice. She is steady, calculating and vaguely put out.",2023-12-13T04:00:08+0000,article,Arts,Review,"‘Fargo’ Season 5, Episode 5 Recap: Tiger Moms",Television;Fargo (TV Program)
11,"Javier Milei has railed against Argentina’s government for years. In his first week in charge, he’s begun cutting it down.",Javier Milei won Argentina’s presidency last month by wielding a roaring chain saw on the campaign trail to symbolize the slashing he planned for the nation’s government.,2023-12-13T04:27:20+0000,article,World,News,Argentina’s New ‘Anarcho-Capitalist’ President Starts Slashing,"ARGENTINA;Milei, Javier;Politics and Government;Economic Conditions and Trends;Inflation (Economics);Infrastructure (Public Works);Layoffs and Job Reductions;Currency"
12,"Ukraine’s military said that it had shot down all the ballistic missiles targeting the capital, but that falling debris caused significant damage.","Russia launched a barrage of ballistic missiles at Kyiv before dawn on Wednesday, injuring more than 50 people and damaging several apartment buildings in the third attack on Ukraine’s capital in the past week.",2023-12-13T04:45:22+0000,article,World,News,Russian Missile Attack on Kyiv Injures Dozens,Ukraine;Kyiv (Ukraine);Russian Invasion of Ukraine (2022)
13,"The storm is part of a stretch of wild weather the continent has been experiencing, which includes heat waves, fires and floods.","A tropical cyclone is bearing down on northeastern Australia, the first of the season and part of a stretch of extreme weather Australia has experienced over the past few days, including heat waves, floods and wildfires. ",2023-12-13T04:59:45+0000,article,World,News,Australia’s First Cyclone of Season Nears Amid Rash of Extreme Weather,Australia;Cyclones;Bureau of Meteorology (Australia);Weather;Heat and Heat Waves
14,"The City of London, Britain’s historic financial district, is transforming its skyline with “best in class” office towers.","On a recent Monday afternoon, visitors emerging from the serenity of St. Paul’s Cathedral in the heart of London could walk just a few steps north before being hit by a blast of noise: the near-deafening sounds of a giant hydraulic drill. A few steps farther, sparks flew overhead from another building site.",2023-12-13T05:00:36+0000,article,Business Day,News,"In Central London, a Big Bet on a Return to the Office",Real Estate (Commercial);Coronavirus Return to Office;Area Planning and Renewal;Relocation of Business;Buildings (Structures);Building (Construction);London (England);vis-photo
15,"The concept, important for determining the legality of an act of war, is about weighing civilian harm against military objectives, not about achieving a balanced number of casualties.","The international laws governing war are unfeeling. They give more precedence to military advantage than to civilian harm. They do not consider comparative numbers of dead or wounded. They ask commanders in the field to judge, often very quickly, the military advantage of an attack, the nature of the threat they face, what means they possess to counter it and what feasible measures they can take to reduce the expected damage to civilians and civilian infrastructure.",2023-12-13T05:01:23+0000,article,World,News,"Under Rules of War, ‘Proportionality’ in Gaza Is Not About Evening the Score","Israel-Gaza War (2023- );Law and Legislation;War Crimes, Genocide and Crimes Against Humanity;Hamas;United Nations;Gaza Strip;Israel"
16,"A shrinking, aging population poses an obstacle as the nation tries to counter security threats from China and North Korea.","After 75 years of peace, Japan is facing immense challenges in its rush to build a more formidable military. To understand why, consider the Noshiro, a newly commissioned navy frigate equipped with anti-ship missiles and submarine-tracking sonar.",2023-12-13T05:01:54+0000,article,World,News,Japan Wants a Stronger Military. Can It Find Enough Troops?,Defense and Military Forces;Cyberwarfare and Defense;Population;Draft and Recruitment (Military);Japan
