,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Dana L. McIntyre, who owned a pizzeria in a Boston suburb, defrauded the federal government out of more than $660,000, the Justice Department said.","When the coronavirus pandemic slowed business at Dana L. McIntyre’s already flailing Boston-area pizzeria in early 2020, he, like millions of other Americans, applied for pandemic relief.",2023-08-31T01:13:01+0000,article,U.S.,News,Man Gets 2 Years in Prison for Spending Pandemic Money on Alpaca Farm,Alpacas;Coronavirus (2019-nCoV);Stimulus (Economic);Money Laundering;Justice Department;Boston (Mass);Massachusetts;United States;Vermont
1,Freddie Cheng admits that there are some things he simply does not know.,Jump to: Today’s Theme | Tricky Clues,2023-08-31T02:00:07+0000,article,Crosswords & Games,News,Follower of November,"Crossword Puzzles;Cheng, Freddie (Crossword Constructor)"
2,"The Cold War-era Leopard 1A5 may be old, but it is still effective, Germany says. The country is now training Ukrainian troops to operate the weapons.","Their old diesel engines roaring, the Cold War-era battle tanks bobbed through the verdant Germany countryside as the Ukrainian commander radioed an order to his unit to fire. The gunners’ task was to aim and shoot the 105-millimeter cannon at green pop-up targets as far as 1,500 yards away.",2023-08-31T04:01:14+0000,article,World,News,An Obsolete German Tank Seeks a Second Life on Ukraine’s Front Lines,International Relations;Defense and Military Forces;Cold War Era;Military Vehicles;Politics and Government;Germany;Ukraine
3,"After 12 years of conflict, anger over growing economic hardships has boiled over. Protesters are demanding the ouster of the authoritarian President Bashar al-Assad and an end to the war.","Rare protests in Syria calling for the ouster of the authoritarian government have gathered momentum over the past two weeks, in scenes reminiscent of the Arab Spring uprising that began more than 12 years ago and morphed into a multisided war.",2023-08-31T04:01:16+0000,article,World,News,Rare Protests in Syria Summon Echoes of Arab Spring,"Demonstrations, Protests and Riots;Politics and Government;Druse (Sect);Middle East and North Africa Unrest (2010- );Minorities;Human Rights and Human Rights Violations;War and Armed Conflicts;Religion-State Relations;Assad, Bashar al-;Syria"
4,"As the Scottish nationalists stumble, a by-election near Glasgow this fall will test support for the opposition Labour party ahead of Britain’s coming general election.","For Britain’s opposition Labour Party, the road to 10 Downing Street is likely to run through Scotland. And the first steps on that road lie in a cluster of commuter towns southeast of Glasgow, where Labour is trying to win over swing voters like Cara Scott, in a closely watched parliamentary vote that will test the party’s appeal ahead of a coming general election.",2023-08-31T04:01:50+0000,article,World,News,A Resurgent Labour Party Sees Scotland as a Springboard to Power,"Politics and Government;Elections;Legislatures and Parliaments;Scottish National Party;Labour Party (Great Britain);Starmer, Keir;Glasgow (Scotland);Great Britain;Scotland"
5,"Michelsen, a 19-year-old American who passed on the University of Georgia to turn pro, has raced up the rankings since January and should break into the top 100 after his run in New York.","Things some teenagers do that make adults crazy: spending too much time on devices, leaving dirty dishes in the sink and sending hard backhands down the line.",2023-08-31T04:01:50+0000,article,Sports,News,"At the U.S. Open, Alex Michelsen Is Growing Up Fast","Tennis;United States Open (Tennis);Content Type: Personal Profile;Michelsen, Alex (2004- )"
6,"Gina Raimondo, the U.S. commerce secretary, and her Chinese counterparts agreed to continue economic talks, but such dialogues have a disheartening record.","When Gina Raimondo, the commerce secretary, visited China this week, she joined a long line of U.S. politicians who have come to the country to try to sway Chinese officials to open their market to foreign businesses and buy more American exports, in addition to other goals.",2023-08-31T04:01:50+0000,article,Business Day,News,The U.S. and China Are Talking Again. Where It Will Lead Is Unclear.,"United States International Relations;Commerce Department;Biden, Joseph R Jr;Raimondo, Gina M;China;United States;International Trade and World Market"
7,"By exaggerating the risks from Japan’s discharge of treated wastewater, Beijing hopes to cast Japan and its allies as conspirators in malfeasance, analysts say.","In Guangdong Province, on China’s southern coast, a woman posted a photo of a boxed-up Japanese-brand air-conditioner that she planned to return in protest. In southwest China, the owner of a Japanese pub posted a video of himself ripping down anime posters and smashing bottles, saying he planned to reopen the business as a Chinese bistro.",2023-08-31T04:10:38+0000,article,World,News,China’s Disinformation Fuels Anger Over Fukushima Water Release,International Relations;Radiation;Water;Nuclear Energy;Japan Earthquake and Tsunami (2011);Rumors and Misinformation;Tokyo Electric Power Co;Fukushima Daiichi Nuclear Power Plant (Japan);International Atomic Energy Agency;China;Fukushima (Japan)
8,"The Egyptian-columned marble lobby at 60 Wall Street has many fans, but it is likely to be replaced by a neutral, minimalist interior.",Good morning. It’s Thursday. Today we’ll take last looks at some doomed architecture.,2023-08-31T04:19:48+0000,article,New York,briefing,The Final Days of Wall Street’s Beloved ‘Tacky’ ’80s Lobby,"New York City;internal-storyline-no;Nineteen Hundred Eighties;ARCHITECTURE;Privately Owned Public Spaces;Real Estate (Commercial);City Planning Commission (NYC);Landmarks Preservation Commission;Roche, Kevin"
9,"Quotation of the Day for Thursday, August 31, 2023.",“This river is in the emergency room with a pile of doctors trying everything they can to keep that patient alive.”,2023-08-31T04:24:47+0000,article,Corrections,Quote,"Quotation of the Day: In a Storied River on Vancouver Island, Fish Are Dying in Droves",
