,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
10,"Quotation of the Day for Saturday, January 6, 2024.",“I couldn’t curse.”,2024-01-06T03:42:06+0000,article,Corrections,Quote,Quotation of the Day: A Stroke Stole Manuel’s Ability to Communicate,
11,"Corrections that appeared in print on Saturday, Jan. 6, 2024.","An article on Monday about the colonial roots of poverty in the Philippines referred incorrectly to the background of Luis F. Lorenzo Sr., founder of Lapanday Foods and a former senior executive of Del Monte. He was not a former governor of the province Davao del Sur.",2024-01-06T03:42:16+0000,article,Corrections,Correction,"Corrections: Jan. 6, 2024",
12,"An Alaska Airlines plane made an emergency landing at the Portland, Ore., international airport on Friday after losing a chunk of its body, terrifying passengers.","The Federal Aviation Administration on Saturday ordered U.S. airlines to stop using some Boeing 737 Max 9 planes until they are inspected, less than a day after one of those planes lost a chunk of its body in midair “with an extremely loud pop,” terrifying passengers before the jet safely returned to ground.",2024-01-06T04:20:26+0000,article,Business Day,News,F.A.A. Orders Airlines to Ground Some Boeing 737 Max 9 Jets After Midair ‘Incident’,"Aviation Accidents, Safety and Disasters;ALASKA AIRLINES;Boeing Company;Portland International Airport;LA/Ontario International Airport (Ontario, Calif);Boeing 737 Max Groundings and Safety Concerns (2019)"
13,"Critics say that hard-won progress toward democracy in Indonesia has been backsliding under Joko Widodo, a two-term president who was once a political outsider.","Not long ago, the eldest son of President Joko Widodo of Indonesia was running a catering business and a chain of dessert shops. Now he is the symbol of a budding political dynasty and the beneficiary of family maneuvering.",2024-01-06T05:01:19+0000,article,World,News,A President’s Son Is in Indonesia’s Election Picture. Is It Democracy or Dynasty?,Indonesia;Joko Widodo;Prabowo Subianto;Politics and Government;Decisions and Verdicts;Conflicts of Interest;Nepotism;Gibran Rakabuming Raka;Anwar Usman;Elections
14,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2024-01-06T08:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
15,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2024-01-06T08:00:04+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
16,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2024-01-06T08:00:04+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
17,The bearer of one of New York City’s most ubiquitous voices revealed a secret: She was a woman.,"It’s a voice that is unmistakable to millions of harried New York City subway riders, telling them to “please stand away from the platform edge” or that the next train is “approaching the station.”",2024-01-06T08:00:16+0000,article,New York,News,"The Voice of the Subway Speaks for Herself, at Last","Transgender;Subways;Cranford (NJ);New York City;Metropolitan Transportation Authority;Voice and Speech;Content Type: Personal Profile;Wagenblast, Bernie;audio-neutral-informative"
18,"Ayo Balogun, the owner of the Dept of Culture restaurant in Brooklyn, devotes Sundays to pancake hunting with his 13 year-old son and art with his partner.","Since moving to New York in 1997, Ayo Balogun has cooked his way through Italian deli classics, Indian recipes and nouveau British dishes, all the while dreaming of showcasing the cuisine of his native Nigeria.",2024-01-06T08:00:21+0000,article,New York,News,How a Nigerian Cuisine Chef Spends His Sundays,"Balogun, Ayo (Chef);Content Type: Personal Profile;Restaurants;Chefs;NIGERIAN-AMERICANS;Bedford-Stuyvesant (Brooklyn, NY)"
19,"The state and city will provide financing for the project, known as + POOL, as part of a broader initiative meant to encourage New Yorkers to swim.","A plan for a floating, self-filtering pool in the East River may soon become a reality, New York officials said on Friday.",2024-01-06T08:00:28+0000,article,New York,News,Floating East River Pool May Open to Public Next Year Under Hochul Plan,"East River (NYC);Swimming Pools;Drownings;Heat and Heat Waves;Lifeguards;Summer (Season);Adams, Eric L;Hochul, Kathleen C;New York City"
20,A very old way of saying “impartially” lives on in Times history.,“Without fear or favor” seems to be in favor.,2024-01-06T08:00:30+0000,article,Times Insider,News,"A Judge’s Oath, a Journalist’s Promise","Newspapers;New York Times;Ochs, Adolph S"
21,"In “The Furies,” the journalist Elizabeth Flock reports the stories of three women who fought back — to defend themselves, other women or their people.","When Elizabeth Flock was 20, she took a trip to Rome with friends, and the group signed up for a guided tour. At night, they traipsed from one bar to the next with their male guide before heading to the Trevi Fountain, where they tossed pennies over their shoulders into the water, a local ritual ensuring their return to the city someday. That is Flock’s last memory of the evening. She woke in a dimly lit room to find herself being raped by the tour guide. She froze. “I let it happen,” she writes.",2024-01-06T10:00:12+0000,article,Books,Review,What Happens When a Woman Wronged Resorts to Violence?,"Books and Literature;The Furies: Women, Vengeance, and Justice (Book);Flock, Elizabeth;Women's Rights;Women and Girls;Sex Crimes;Domestic Violence"
22,Most part-time workers in America are women — leaving them with less access to retirement plans and less money to sock away.,"When Robin Giles asks women why they aren’t saving for retirement, they often say the same thing: They don’t make enough money.",2024-01-06T10:00:12+0000,article,Business Day,News,Saving for Retirement on Part-Time Pay: The Challenges for Women,"Women and Girls;Part-Time Employment;Retirement;Savings;Personal Finances;Pensions and Retirement Plans;Labor and Jobs;Wages and Salaries;Freelancing, Self-Employment and Independent Contracting;Age, Chronological;Individual Retirement Accounts;Income;Content Type: Service;Social Security (US)"
23,"“The lucky are those who have someone to bury them when they die,” Dr. Mohammad Abu Moussa, a radiologist at one Gaza hospital, said of those killed by Israeli airstrikes.","For four days, Kareem Sabawi’s body lay wrapped in a blanket in a cold, empty apartment as his family sheltered nearby. He was killed during intense Israeli bombardment near his family home, his father and mother said, and in the days that followed, it was too dangerous to step outside and lay their 10-year-old child to rest.",2024-01-06T10:00:29+0000,article,World,News,"As Gaza Losses Mount Under Strikes, Dignified Burials Are Another Casualty",Israel-Gaza War (2023- );Gaza Strip;Palestinians;Deaths (Fatalities);Cemeteries;Funerals and Memorials;Khan Younis (Gaza Strip);Hamas;Terrorism;Defense and Military Forces;Israel
24,"U.S. News sells “badges” to colleges, so they can promote their rankings — whether they are 1st, 10th or much, much lower.","Jonathan Henry, a vice president at the University of Maine at Augusta, is hoping that an email will arrive this month. He is also sort of dreading it.",2024-01-06T10:00:29+0000,article,U.S.,News,U.S. News Makes Money From Some of Its Biggest Critics: Colleges,Colleges and Universities;Advertising and Marketing;News and News Media;US News & World Report;United States;University of Maine
25,"In “Poor Deer,” Claire Oshetsky explores the long shadow of a tragedy with devastating consequences.","Midway through Claire Oshetsky’s beautiful, terrifying sophomore novel, a mother asks her daughter: “Did you leave Agnes Bickford in that cooler to die, Bunny?”",2024-01-06T10:00:30+0000,article,Books,Review,"A Fresh Look at Grief, Featuring an Ever-Present Sidekick","Books and Literature;Oshetsky, Claire"
26,Was it inconvenient? Yes. Did T9 texting drive me crazy? Definitely. Was it worth doing? Absolutely.,"This time of year, everyone asks what you like least about your life, but they phrase it as, “What’s your New Year’s resolution?”",2024-01-06T10:00:32+0000,article,Technology,News,"I Was Addicted to My Smartphone, So I Switched to a Flip Phone for a Month",Smartphones;iPhone;Social Media;Mobile Applications;Text Messaging;Brain;Addiction (Psychology);Apple Inc;Google Inc
27,"If you’re trying to buy a home, the inspection should examine major systems in the home. The key is to take an active role in the process.","Q: Home inspections can give buyers some peace of mind — or some leverage — when it comes to the biggest investment they may ever make. But the process can feel overwhelming, especially for inexperienced buyers: How do you find the right inspector, and what should you look for when hiring one? What questions should you ask an inspector, and what should you pay attention to during the inspection? We spoke with some experts to get clarity on how to make the most of an inspection.",2024-01-06T10:00:43+0000,article,Real Estate,News,How to Make the Most of a Home Inspection,"Real Estate and Housing (Residential);Roofs;Plumbing;Heating;Heating, Ventilation and Cooling (HVAC)"
28,"The top presidential candidates are vowing to protect the entitlement programs for current seniors, though some have floated changes for younger generations. But they’ve muddied each other’s current positions.","Top contenders for the 2024 presidential election in recent weeks have accused each other of jeopardizing Social Security and Medicare, key entitlement programs for seniors.",2024-01-06T10:01:08+0000,article,U.S.,News,Fact-Checking Candidates’ Sparring Over Social Security and Medicare,"Presidential Election of 2024;Social Security (US);Medicare;Health Insurance and Managed Care;Republican Party;Biden, Joseph R Jr;DeSantis, Ron;Haley, Nikki R;Trump, Donald J;United States Politics and Government"
29,A bold engineering project might show a way to slow sea-level rise — and bring new imagination to the fight against climate change.,"One day in 2016, a British glaciologist named John Moore attended a meeting in Cambridge, England, that included a presentation about a glacier on Greenland’s west coast. Typically referred to by its Danish name, Jakobshavn, but also known by its Greenlandic moniker, Sermeq Kujalleq, the glacier functions as a kind of drain, situated on the edge of Greenland’s massive ice sheet, that moves 30 billion to 50 billion tons of icebergs off the island every year. These icebergs, some of them skyscraper-size, calve regularly from the glacier front, crash into a deep fiord and float west into Disko Bay. Then they drift out into the North Atlantic, break apart and melt. The intense activity here, as well its breathtaking location, have earned the area a designation as a UNESCO World Heritage site and made it a powerful attraction for Greenland’s small but vibrant tourist trade.",2024-01-06T10:01:08+0000,article,Magazine,News,Can $500 Million Save This Glacier?,"Glaciers;Global Warming;Geology;Oceans and Seas;Greenland;ANTARCTIC REGIONS;ARCTIC REGIONS;Moore, John C (Scientist);Engineering and Engineers;Research;Conservation of Resources"
30,"Ever since the Quebec Nordiques decamped in 1995, leaving a hole in the Francophone city, vote-seeking officials have vowed to bring them back. But younger voters may be starting to forget the team.","When the Nordiques left Quebec nearly 30 years ago, the hockey team’s departure fueled the kind of mythologizing and nostalgia familiar to fans of the Brooklyn Dodgers.",2024-01-06T10:01:09+0000,article,World,News,"Quebec Still Longs for Its Lost Hockey Team, a Nationalist Symbol","Hockey, Ice;Quebec Nordiques;Quebec City (Quebec);Quebec Province (Canada);Canada;Legault, Francois;Referendums;Secession and Independence Movements;French Language;Fans (Persons);National Hockey League"
31,"The American-provided air-defense systems have helped Ukraine defend itself against Russian assaults, but Washington has warned that it will not be able to keep them supplied for much longer.","The first warning was a blip, a small anomaly picked up by radar scanning the skies over Ukraine. Within seconds, it became clear that the blip was a Russian ballistic missile streaking in Kyiv’s direction at several times the speed of sound.",2024-01-06T10:01:11+0000,article,World,News,Ukraine’s Patriot Defenses at Work: Shuddering Booms and Bursts of Light,Defense and Military Forces;Missiles and Missile Defense Systems;Russian Invasion of Ukraine (2022);United States International Relations;Military Aircraft;Ukraine
32,"The “Killers of the Flower Moon” star says awards attention feels like “being shot out of a cannon.” For a long time, she’d kept her distance from the industry.","In college, Lily Gladstone studied the history of Native American actors in Hollywood. Now, she’s making it.",2024-01-06T10:01:13+0000,article,Movies,News,Lily Gladstone Won’t Let Hollywood Put Her in a Box,"Movies;Actors and Actresses;Academy Awards (Oscars);Native Americans;Content Type: Personal Profile;Gladstone, Lily;DiCaprio, Leonardo;Certain Women (Movie);Killers of the Flower Moon (Movie)"
33,"“The lessons that New York has for you around every corner — it was a big part of my young adulthood, this city,” said the singer-songwriter, who will make her Broadway debut in “Hadestown.”","Ani DiFranco calls herself the fairy godmother of “Hadestown,” the 2019 Tony winner for best musical. Anaïs Mitchell, its composer and librettist, calls her this too, as DiFranco discovered during a recent publicity event.",2024-01-06T10:01:49+0000,article,Theater,News,Ani DiFranco Learned (and Cried) a Lot During Her First Year in N.Y.C.,"Pop and Rock Music;Theater;Theater (Broadway);Content Type: Personal Profile;Difranco, Ani;Hadestown (Play)"
34,"Facing intense pressure, it went from standing behind her as the university’s president to pushing her out within weeks.","​Claudine Gay was in Rome on a family vacation on Dec. 27 when Penny Pritzker, the leader of Harvard University’s governing board, called to ask: Did she think there was a path forward with her as the school’s president?",2024-01-06T10:01:53+0000,article,Business Day,News,How Harvard’s Board Broke Up With Claudine Gay,"Gay, Claudine;Harvard University;Colleges and Universities;Appointments and Executive Changes;Boards of Directors;Israel-Gaza War (2023- );Demonstrations, Protests and Riots;Anti-Semitism;Plagiarism;Barakett, Timothy R;Chenault, Kenneth I;Pritzker, Penny"
35,"When a colleague appears to be midworkout midmeeting, something should be said. But maybe not to the boss.","Send questions about the office, money, careers and work-life balance to workfriend@nytimes.com. Include your name and location, or a request to remain anonymous. Letters may be edited.",2024-01-06T10:01:55+0000,article,Business Day,News,Not This Kind of Sweat Equity,Work-Life Balance;Careers and Professions;your-feed-selfcare;Workplace Environment;Content Type: Service
36,Why are receptions (and Instagram) increasingly filled with table-long confections?,"After months of brainstorming how to have the most delicious wedding cake possible, Rachel Karten and Roxanne Rosensteel, a pastry chef based in Santa Barbara, Calif., concluded that only one kind of wedding cake could fit the bill: a big sheet cake. ",2024-01-06T10:01:55+0000,article,Style,News,These Wedding Cakes Are Going to Great Lengths,Weddings and Engagements;Cakes
37,"A playoff system upended old traditions, but a few minor games still manage to stand out. A vat of mayonnaise was spilled and one giant Pop-Tart was harmed along the way.","After winning the Pop-Tarts Bowl on Dec. 28 in Orlando, Fla., Kansas State’s football team gathered on the field around a garage-size toaster that was protected by a pair of mall cops wearing “Snack Security” shirts.",2024-01-06T10:01:55+0000,article,Style,News,College Bowl Games in Trouble? Send in the Memes.,Football (College);Playoff Games;College Football Playoff National Championship;Mascots;Online Advertising;Computers and the Internet
38,"California, Arizona and others, fearing a political shake-up of negotiating teams after the November election, are aiming to wrap up work this year.","The states that rely on the Colorado River, which is shrinking because of climate change and overuse, are rushing to agree on a long-term deal to share the dwindling resource by the end of the year. They worry that a change in administrations after the election could set back talks.",2024-01-06T10:02:27+0000,article,Climate,News,Colorado River States Are Racing to Agree on Cuts Before Inauguration Day,Global Warming;Water;Conservation of Resources;Rivers;Colorado River;Bureau of Reclamation;Arizona;California;Colorado;Nevada;Southwestern States (US);States (US);United States Politics and Government
39,"In dueling sets of speeches, Donald Trump and President Biden are framing the election as a battle for the future of democracy — with Mr. Trump brazenly casting Mr. Biden as the true menace.",Rarely in American politics has a leading presidential candidate made such grave accusations about a rival: warning that he is willing to violate the Constitution. Claiming that he is eager to persecute political rivals. Calling him a dire threat to democracy.,2024-01-06T10:02:31+0000,article,U.S.,News,Trump Signals an Election Year Full of Falsehoods on Jan. 6 and Democracy,"Biden, Joseph R Jr;Trump, Donald J;Presidential Election of 2024;Project Democracy;Storming of the US Capitol (Jan, 2021);Democratic Party;Republican Party;United States Politics and Government;Rumors and Misinformation;Speeches and Statements"
40,Attacks on two dozen ships since November are forcing shipping lines to figure out whether and when to skip the Suez Canal and send vessels on longer voyages around Africa.,"The shipping companies that move goods on one of the world’s busiest trade routes for factories, stores, car dealerships and other businesses face an excruciating decision.",2024-01-06T10:02:31+0000,article,Business Day,News,Red Sea Attacks Leave Shipping Companies With Difficult Choices,Red Sea;Suez Canal;Ships and Shipping;Freight (Cargo);Supply Chain;International Trade and World Market;Houthis;Maritime Crime;Piracy at Sea;Terrorism
41,"Stars are increasingly vocal about political issues, but the Mideast conflict has divided Hollywood, magnifying the choice of whether to discuss the topic or remain silent.","As Hollywood heads into the heart of its awards season — a three-month orgy of frothy self-celebration and pop culture glamour — celebrities and their handlers find themselves with a serious decision to make: what, if anything, to say about the Israel-Hamas war.",2024-01-06T10:02:32+0000,article,Business Day,News,"In Frothy Awards Season, What Role Will Israel-Hamas War Play?","Israel-Gaza War (2023- );Golden Globes (Awards);Academy Awards (Oscars);Actors and Actresses;Gaza Strip;Israel;Awards, Decorations and Honors;Television;Movies"
42,"As international students flock to Canada, the country is looking closer at ways to protect them against labor and financial exploitation.","The education consultant in India didn’t reveal to Maninderjit Kaur, a Canada-bound student, where exactly, relative to Toronto, the college she had enrolled in was.",2024-01-06T11:00:02+0000,article,World,News,"Canada’s Foreign Student Surge Prompts Changes, and Anxiety",Canada;International Study and Teaching;Immigration and Emigration;Colleges and Universities
43,What does it take to finally make a resolution stick?,How far into the New Year do you progress before you stop greeting people with “Happy New Year”? Is it two weeks? The end of January? Valentine’s Day?,2024-01-06T11:20:30+0000,article,Briefing,briefing,Resolving New Year’s Resolutions,internal-storyline-no;New Year
44,"Israel said it had fired back at militants involved in the rocket launches, but the exchange stopped short of a major escalation.","The Lebanese militia Hezbollah fired a volley of rockets toward a small military base in northern Israel on Saturday, in what the group said was an initial response to the assassination of a senior Hamas commander in Lebanon five days ago that has raised fears of a wider conflict.",2024-01-06T11:22:38+0000,article,World,News,Hezbollah Fires Rockets at Israel in Response to Killing in Beirut,"Israel;Lebanon;Hezbollah;War and Armed Conflicts;Gaza Strip;Blinken, Antony J;Borrell Fontelles, Josep;Hamas;State Department"
45,"There’s the thing you plan to do, and then there’s the thing you end up doing.","There’s the thing you plan to do, and then there’s the thing you end up doing.",2024-01-06T11:35:48+0000,article,Podcasts,News,Plan B,
46,"Readers discuss the reasons for the rise in pedestrian deaths, in response to an Upshot article.",To the Editor:,2024-01-06T12:00:04+0000,article,Opinion,Letter,Danger Ahead: Pedestrians and Cars at Night,Traffic Accidents and Safety;Drunken and Reckless Driving;Driver Distraction and Fatigue;Automobile Safety Features and Defects;Deaths (Fatalities);Walking;United States
47,Is Trump just an American expression of the trends that have revived nationalism all over the world?,"In Isaac Asimov’s Foundation novels, a “psychohistorian” in a far-flung galactic empire figures out a way to predict the future so exactly that he can anticipate both the empire’s fall and the way that civilization can be painstakingly rebuilt. This enables him to plan a project — the “foundation” of the title — that will long outlast his death, complete with periodic messages to his heirs that always show foreknowledge of their challenges and crises.",2024-01-06T12:00:08+0000,article,Opinion,Op-Ed,Is Trump an Agent or an Accident of History?,"Presidential Election of 2024;Primaries and Caucuses;Fourteenth Amendment (US Constitution);Storming of the US Capitol (Jan, 2021);Nationalism (Theory and Philosophy);United States Politics and Government;Trump, Donald J;Republican Party;DeSantis, Ron;Haley, Nikki R"
48,"Tommy DeVito, the Giants’ improbable quarterback, brought new popularity to an age-old hand gesture. Here’s why you should raise your pinched fingers high.","Personalized celebrations have become an indelible part of football, so when Tommy DeVito, the third-string quarterback for the New York Giants, threw one of his first touchdowns in November, he raised a right hand and pinched his finger and thumb together in an Italian gesture that means, roughly, “Whaddya want?”",2024-01-06T12:00:12+0000,article,Opinion,Op-Ed,The Hand Gesture Heard Round the World,"Football;Italian-Americans;Customs, Etiquette and Manners;Hands;New York Giants;DeVito, Tommy (1998- );New Jersey"
49,Effective treatments for addiction exist. We just need to use them.,"In America, 48 million people struggle with addiction. Very few get the help they need. But Jeneen Interlandi, a member of the editorial board, believes we have effective tools to address this public health crisis. In this audio essay, she argues that Americans need to view addiction as a chronic health condition, and treat it as such.",2024-01-06T12:00:12+0000,article,Opinion,Op-Ed,How to Fix America’s Addiction Crisis,audio-neutral-informative;Drug Abuse and Traffic;Opioids and Opiates;Addiction (Psychology);Prisons and Prisoners;Health Care Workers;Buprenorphine (Drug);Methadone;Law and Legislation;United States;Chronic Condition (Health)
50,Americans cannot afford to tune out Trump’s campaign to regain power.,"At the outset of this election year, with Donald Trump leading the race to be the Republican presidential nominee, Americans should pause to consider what a second Trump term would mean for our country and the world and to weigh the serious responsibility this election places on their shoulders.",2024-01-06T12:00:14+0000,article,Opinion,Editorial,A Warning About Donald Trump and 2024,"Trump, Donald J;Presidential Election of 2024;Democracy (Theory and Philosophy);Conservatism (US Politics);Right-Wing Extremism and Alt-Right;United States Politics and Government;United States International Relations;Presidents and Presidency (US)"
51,"Trump portrays himself as Christlike, even as he bedevils America.",These are the men that try The Times’s soul.,2024-01-06T12:00:15+0000,article,Opinion,Op-Ed,Is Trump Hell?,"Presidential Election of 2024;United States Politics and Government;News and News Media;Democracy (Theory and Philosophy);Trump, Donald J;Biden, Joseph R Jr"
52,"After the generals took charge, the United States was forced to suspend operations at its most strategic military asset in sub-Saharan Africa. Restarting them won’t be easy.","On a barren swath of land in the Sahara, U.S. Air Base 201 stands far from public sight, on the outskirts of a remote city in one of the world’s poorest countries, its role more elusive than ever since its completion nearly six years ago.",2024-01-06T12:47:04+0000,article,World,News,"After Niger Coup, U.S. Scrambles to Keep a Vital Air Base","Niger;United States Defense and Military Forces;United States International Relations;Military Bases and Installations;Coups D'Etat and Attempted Coups D'Etat;Politics and Government;Terrorism;International Relations;Foreign Aid;European Union;Bazoum, Mohamed (1960- );AFRICA;Agadez (Niger);vis-photo"
53,Murder mysteries by the men who brought you Winnie-the-Pooh and Daniel Day-Lewis.,"Dear readers,",2024-01-06T12:50:03+0000,article,Books,News,Molly Recommends 2 Unjustly Forgotten Crime Novels,Books and Literature
54,A new analysis of corporate PAC donations shines light on an opaque political giving landscape.,"After a violent mob stormed the U.S. Capitol on Jan. 6, 2021, many businesses and trade groups condemned the attack and pledged to review and shift their approach to political giving, including by halting donations to candidates who voted against certifying the 2020 presidential election.",2024-01-06T13:00:03+0000,article,Business Day,News,"After the Capitol Attack, Companies Pledged to Rethink Political Giving. Did They?","Presidential Election of 2024;Presidential Election of 2020;Corporate Social Responsibility;Campaign Finance;Storming of the US Capitol (Jan, 2021)"
55,Boeing faced new safety questions after an Alaska Airlines jet made an emergency landing when a hole opened in its fuselage in midair.,"An emergency landing on Friday of an Alaska Airlines Boeing 737 Max 9 jet in Portland, Ore., led the Federal Aviation Administration to order some U.S. airlines to stop using some Max 9 planes until they are inspected. The order affects about 171 planes owned by Alaska, United and other airlines. The episode also raised troubling new questions about the safety of a workhorse aircraft design dogged by years of problems and multiple deadly crashes.",2024-01-06T13:12:19+0000,article,Business Day,News,What to Know About Boeing’s 737 Max 9 and the Alaska Airlines Grounding,"AIRLINES AND AIRPLANES;Aviation Accidents, Safety and Disasters;Boeing 737 Max Groundings and Safety Concerns (2019);Regulation and Deregulation of Industry;Transportation;ALASKA AIRLINES;Boeing Company;National Transportation Safety Board;Federal Aviation Administration"
56,"Americans in the lower middle class are losing ground financially, researchers have found.","Monique Louvigny, an event coordinator in the San Francisco Bay Area, economizes where she can. She drives a 10-year-old Prius, brings a thermos of coffee to work instead of patronizing a place with baristas, and takes advantage of a drive-through food pantry once a month.",2024-01-06T13:38:08+0000,article,Health,News,The Income Gap Jeopardizing Retirement for Millions,"Income Inequality;Retirement;Age, Chronological;Income;Wages and Salaries;Labor and Jobs;Social Security (US);United States"
57,"Vanessa Joy, who wanted to run for a state House seat, said she was unaware of a statute that said candidates must disclose previous names on nominating petitions.","A transgender woman was disqualified from a race for the Ohio House of Representatives after she did not include her previous name in election materials, raising the prospect that transgender candidates would face similar barriers elsewhere.",2024-01-06T14:00:10+0000,article,U.S.,News,Transgender Candidate in Ohio Is Disqualified for Not Disclosing Birth Name,"Ohio;Transgender;Elections, State Legislature;Law and Legislation;Names, Personal"
