,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The university also issued a historical study and announced steps to address this legacy, including new support for public education in New Haven, Conn.","Yale University on Friday issued a formal apology for its early leaders’ involvement with slavery, accompanied by the release of a detailed history of the university’s connections to slavery and a list of what it said were initial steps to make some amends.",2024-02-17T00:11:03+0000,article,Arts,News,Yale Apologizes for Its Connections to Slavery,"Colleges and Universities;Slavery (Historical);Black People;Blacks;Blight, David W;Salovey, Peter;Yale University;Apologies;Research;New Haven (Conn)"
1,"Justice Arthur F. Engoron’s decision could drain all of former President Donald J. Trump’s cash, and will set his family business reeling.","Donald J. Trump lost his civil fraud trial on Friday, as a judge found him liable for violating state laws and penalized him nearly $355 million plus interest. In total, Mr. Trump is expected to have to pay more than $450 million.",2024-02-17T00:24:41+0000,article,New York,News,What the Civil Fraud Ruling Means for Trump’s Finances and His Empire,"New York State Civil Case Against Trump (452564/2022);Decisions and Verdicts;Frauds and Swindling;Trump Organization;Engoron, Arthur F;James, Letitia;Trump, Donald J;New York State"
2,"A fast-moving storm over-performed in some places, leaving as much as a foot of snow in parts of New Jersey, New York and Pennsylvania, forecasters said.","A fast-moving storm system brought several inches of snow to parts of the Northeast and Mid-Atlantic regions for the second time this week, leaving two inches of snow in Central Park but double-digit accumulations in other areas, such as parts of Long Island.",2024-02-17T00:57:24+0000,article,U.S.,News,"Storm Brings Snow to Northeast and Mid-Atlantic, Again","Snow and Snowstorms;Central Park (Manhattan, NY);Maryland;New York City;Northeastern States (US);Pennsylvania;Philadelphia (Pa);West Virginia;Virginia"
3,"After a tumultuous hearing, the Fulton County district attorney earned plaudits for the way she stood firm under pressure but drew doubts about her judgment under the glare of the national spotlight.","It has been a rare point of consensus about the case brought by Georgia prosecutors against former President Donald J. Trump: the Fulton County district attorney, Fani T. Willis, probably made a mistake by having a romantic relationship with a co-worker.",2024-02-17T01:03:09+0000,article,U.S.,News,"After Testimony in Atlanta, Willis Receives Both Praise and Condemnation","Georgia Criminal Case Against Trump (2020 Election);Conflicts of Interest;Presidential Election of 2020;Legal Profession;Jackson, Reginald T;Wade, Nathan J;Willis, Fani T;Atlanta (Ga);Fulton County (Ga)"
4,"The base for up to 2,300 soldiers will establish a significant state law enforcement infrastructure in an area where Texas is contesting the federal government’s sole authority.","Gov. Greg Abbott of Texas said on Friday that the state would begin building a forward operating base in the border city of Eagle Pass for up to 2,300 soldiers, creating the most significant military infrastructure yet to support the state’s efforts to limit the number of people crossing illegally from Mexico.",2024-02-17T01:08:20+0000,article,U.S.,News,Texas Governor Announces New Military Base Camp on Border,"Illegal Immigration;Border Barriers;Federal-State Relations (US);Governors (US);Immigration and Emigration;National Guard;Border Patrol (US);Abbott, Gregory W (1957- );Paxton, Ken;Eagle Pass (Tex);Texas"
5,"Liz Johnson has taken over the former Chumley’s space after her messy split with her former co-chef, Will Aghajanian.","As would-be diners approached a nondescript door on a placid block in Greenwich Village on Wednesday night, they were stopped short by a tall, lean man wearing a black fur hat and red carnation boutonniere. He pressed stickers over the lenses of their phones. No photography was allowed, he insisted.",2024-02-17T02:00:26+0000,article,Food,News,What Scandal? A Chef of L.A.’s Horses Opens Frog Club in New York.,"Frog Club (Manhattan, NY, Restaurant);Restaurants;Johnson, Liz (Chef);Greenwich Village (Manhattan, NY);Chefs;Aghajanian, Will (Chef);Horses (Los Angeles, Calif, Restaurant)"
6,The African Methodist Episcopal Church Bishops Council says American financial assistance to help Israel fight its war in Gaza supports “mass genocide.”,"Leaders of the African Methodist Episcopal Church, one of the country’s oldest and most prominent Black Christian denominations, called this week for the United States to end its financial aid to Israel, saying the monthslong military campaign in Gaza amounted to “mass genocide.”",2024-02-17T02:10:23+0000,article,U.S.,News,Prominent Black Church Leaders Call for End of U.S. Aid to Israel,"Israel-Gaza War (2023- );Israel;Defense and Military Forces;Foreign Aid;Palestinians;Gaza Strip;War Crimes, Genocide and Crimes Against Humanity;AFRICAN METHODIST EPISCOPAL CHURCH;Black People;Blacks;Clergy;Emanuel African Methodist Episcopal Church (Charleston, SC);Biden, Joseph R Jr;United States International Relations"
7,"Corrections that appeared in print on Saturday, Feb. 17, 2024.","The picture captions with an article on Page 102 about pointy shoes are ordered incorrectly. The correct order is, clockwise from top left: Celine by Hedi Slimane, $1,050. Brunello Cucinelli, $995. Toteme, $630. Gianvito Rossi, price on request. Marni, $935. Manolo Blahnik, $775. Valentino Garavani, $990.",2024-02-17T02:37:49+0000,article,Corrections,Correction,"Corrections: Feb. 17, 2024",
8,"In the Super Bowl parade shooting, many of the wounded were children, and the two people charged so far in connection with the gunfire are also under 18.","After the shooting in Kansas City this week at a parade to celebrate the Super Bowl victory of the hometown Chiefs, children who had been struck by gunfire flooded into Children’s Mercy Hospital, less than a mile from Union Station, where the shooting occurred.",2024-02-17T02:41:55+0000,article,U.S.,News,"Young Victims, Young Suspects: The Kansas City Shooting and Gun Violence","Murders, Attempted Murders and Homicides;Children and Childhood;Football;Parades;Teenagers and Adolescence;Centers for Disease Control and Prevention;Gun Violence Archive;Kansas City Chiefs;Milwaukee (Wis)"
9,"Todd Michael Schultz, the longtime partner of the infamous author, had ambitions to run for office.","For nearly 40 years, the novelist Bret Easton Ellis has been chronicling noirish debauchery in best-selling books such as “American Psycho” and “Less Than Zero.” This week, his partner, Todd Michael Schultz, was arrested at the fancy Los Angeles condominium building where the couple lives, and was charged with burglary, according to Abraham Bedoyan, a sergeant at the West Hollywood sheriff’s station.",2024-02-17T02:47:14+0000,article,Style,News,Boyfriend of Bret Easton Ellis Arrested in Hollywood,"Ellis, Bret Easton;Robberies and Thefts;West Hollywood (Calif)"
