,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,The former prosecutor was chosen for his experience in bringing high-stakes cases against politicians in the United States and abroad.,"Jack Smith, appointed in November to investigate former President Donald J. Trump, is a hard-driving, flinty veteran Justice Department prosecutor chosen for his experience in bringing high-stakes cases against politicians in the United States and abroad.",2023-06-09T00:05:22+0000,article,U.S.,News,"Who Is Jack Smith, the Special Counsel Who Indicted Trump?","Classified Information and State Secrets;United States Politics and Government;Trump, Donald J"
1,The Justice Department has spent months trying to ensure it had obtained all classified documents that may have ended up at Mar-a-Lago.,"At the end of President Donald J. Trump’s term in January 2021, a trove of documents — many which were said to be in the White House residence — were packed in boxes along with clothes, gifts, photos and other material, and shipped by the General Services Administration to Mar-a-Lago, his home and resort in Florida.",2023-06-09T00:11:28+0000,article,U.S.,News,The investigation reaches back to the end of Trump’s term.,"Trump, Donald J;Classified Information and State Secrets;Justice Department;Mar-a-Lago (Palm Beach, Fla);White House Building (Washington, DC)"
2,"An investigation found “credible evidence” that Robert Beaser, a composition professor, had engaged in “conduct which interfered with individuals’ academic work,” the school said.","The Juilliard School has fired a professor who had been accused of sexually harassing students after an independent investigation found “credible evidence” that he had “engaged in conduct which interfered with individuals’ academic work,” the school said in a letter to students, staff, faculty and alumni on Thursday.",2023-06-09T00:32:06+0000,article,Arts,News,Juilliard Fires Professor After Sexual Misconduct Inquiry,"Sexual Harassment;Classical Music;Juilliard School;Beaser, Robert;Colleges and Universities;Ethics and Official Misconduct"
3,The planned facility could amplify Beijing’s technological capacity to monitor military operations across the Southeastern states.,"China is planning to build a facility in Cuba that U.S. officials are concerned could be capable of spying on the United States by intercepting electronic signals from nearby U.S. military and commercial facilities, according to three U.S. officials familiar with the agreement.",2023-06-09T00:59:40+0000,article,U.S.,News,"China to Build Station That Could Spy on U.S. from Cuba, Officials Say","Espionage and Intelligence Services;United States International Relations;United States Politics and Government;Defense and Military Forces;Senate Committee on Intelligence;National Security Council;Biden, Joseph R Jr;Blinken, Antony J;Kirby, John F;China;Cuba"
4,"Unlike a criminal trial, where a jury has to reach a unanimous verdict, a grand jury can issue an indictment with a simple majority. Grand jurors hear evidence and testimony only from prosecutors and the witnesses that they choose to present.","An indictment, whether it is handed up in federal or state court, is a formal accusation — not a conviction — and it is among the first moves a prosecutor can make to bring a case to trial.",2023-06-09T01:21:45+0000,article,U.S.,News,Here’s how indictments work in the United States’ legal system.,"Jury System;United States Politics and Government;Trump, Donald J;Classified Information and State Secrets"
5,Taking a look at what the prosecutors may have to prove to a jury.,"A grand jury has charged former President Donald J. Trump with a total of seven counts, according to two people familiar with the indictment.",2023-06-09T01:45:07+0000,article,U.S.,News,Here are some of the charges Trump faces.,"Trump, Donald J;Justice Department;Classified Information and State Secrets;Presidential Election of 2020;Republican Party;Federal Criminal Case Against Trump (Documents Case);United States Politics and Government"
6,"The former president assailed Hillary Clinton for her handling of sensitive information. Now, the same issue threatens his chances of reclaiming the presidency.",,2023-06-09T01:55:23+0000,article,U.S.,News,Indictment Brings Trump Story Full Circle,"Federal Criminal Case Against Trump (Documents Case);Classified Information and State Secrets;Presidential Election of 2024;Presidential Election of 2016;Justice Department;Trump, Donald J;Clinton, Hillary Rodham;Smith, Jack (Attorney)"
7,Robyn Weintraub lights up our Friday.,Jump to: Tricky Clues,2023-06-09T02:00:05+0000,article,Crosswords & Games,News,Game You Can’t Stand to Win,Crossword Puzzles
8,Fred Piscop charms with a very American cryptic crossword.,"CRYPTIC CROSSWORD — We are the lucky recipients of Fred Piscop’s first cryptic crossword for The New York Times; let’s hope there are many more to come. Mr. Piscop is a longtime, wide-ranging constructor whose current specialty is “Split Decisions” puzzles, but he has also made diagramless grids and over 100 daily crossword puzzles for us over the last three decades.",2023-06-09T02:02:01+0000,article,Crosswords & Games,News,Variety: Cryptic Crossword,"Cox, Emily (Crossword Constructor);Rathvon, Henry"
9,"A friend of developers, he declared that department policies had swung too far toward conservation under the influence of “environmental extremists.”","James G. Watt, who as President Ronald Reagan’s first Interior secretary tilted environmental policies sharply toward commercial exploitation, touching off a national debate over the development or preservation of America’s public lands and resources, died on May 27 in Arizona. He was 85.",2023-06-09T02:24:47+0000,article,U.S.,Obituary (Obit),"James G. Watt, Polarizing Interior Secretary Under Reagan, Dies at 85","Watt, James G;Interior Department;Reagan, Ronald Wilson;United States Politics and Government;Deaths (Obituaries);Wilderness Areas;Federal Lands;Mines and Mining;Environment"
