,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Canada has been striving to become a top tennis nation for two decades, and with two Wimbledon finals appearances and a U.S. Open title it seemed to be working. Then things quieted down.","It may be a little hard to remember, with all the injuries, career detours and mystifying losses, but there was a time when everything seemed possible for Canadian tennis.",2023-07-06T00:01:17+0000,article,Sports,News,"Bum Knees, Stress Fractures and Mental Anguish. Oh, Canada.","Tennis;Wimbledon Tennis Tournament;Canada;Raonic, Milos;Andreescu, Bianca;Auger-Aliassime, Felix (2000- );Fernandez, Leylah (2002- );Shapovalov, Denis (1999- );Bouchard, Eugenie"
1,"A cylinder with a type of gas often linked to illegal mining was found in a shack at an encampment near the city of Boksburg, an official said.","JOHANNESBURG — At least 16 people were killed in a gas leak at an informal housing encampment on the outskirts of Johannesburg, the police said on Wednesday.",2023-07-06T00:20:54+0000,article,World,News,At Least 16 Are Killed in Suspected Gas Leak in South Africa,Deaths (Fatalities);Hazardous and Toxic Substances;Boksburg (South Africa);South Africa
2,"The case, which could alter how the government battles disinformation, is a flashpoint in a broader effort by conservatives to document what they contend is a liberal conspiracy to silence their views.","Two months after President Biden took office, his top digital adviser emailed officials at Facebook urging them to do more to limit the spread of “vaccine hesitancy” on the social media platform.",2023-07-06T00:51:16+0000,article,U.S.,News,Ruling Puts Social Media at Crossroads of Disinformation and Free Speech,"Decisions and Verdicts;Social Media;Rumors and Misinformation;United States Politics and Government;Justice Department;Federal Bureau of Investigation;Conservatism (US Politics);Freedom of Speech and Expression;First Amendment (US Constitution);Facebook Inc;Google Inc;Twitter;Biden, Joseph R Jr;Murthy, Vivek H;Doughty, Terry A"
3,"Ukraine’s president said he had wanted to start the military push sooner, in an interview with CNN.",President Volodymyr Zelensky of Ukraine said he had warned the United States and other Western nations that the counteroffensive would go slowly the longer it took allies to deliver the promised weapons and ammunition needed for the mission.,2023-07-06T01:14:24+0000,article,World,News,Zelensky said he warned allies the counteroffensive would proceed slowly amid the wait for weapons.,"Russian Invasion of Ukraine (2022);Zelensky, Volodymyr;Milley, Mark A;CNN"
4,The newly disclosed sections revealed more of the evidence cited by the Justice Department as a basis for searching former President Donald J. Trump’s club and residence last summer.,"A federal magistrate judge unsealed on Wednesday additional portions of the affidavit that the F.B.I. used last summer to obtain a warrant to search for sensitive documents at Mar-a-Lago, former President Donald J. Trump’s private club and residence in Florida, revealing a few new details about how that extraordinary process had unfolded.",2023-07-06T01:25:25+0000,article,U.S.,News,Judge Unseals More of Affidavit Used to Seek Mar-a-Lago Search Warrant,"Federal Criminal Case Against Trump (Documents Case);Classified Information and State Secrets;National Archives and Records Administration;Search and Seizure;Mar-a-Lago (Palm Beach, Fla);Trump, Donald J;Nauta, Walt;Federal Bureau of Investigation;Justice Department;United States Politics and Government;Reinhart, Bruce E"
5,Alison Perch makes a lovely New York Times Crossword debut while giving me emotional whiplash.,Jump to: Today’s Theme | Tricky Clues,2023-07-06T02:00:08+0000,article,Crosswords & Games,News,Caesarean Delivery,Crossword Puzzles
6,"Jimmy Cordero, a reliever, will miss the rest of the season after an investigation led by Major League Baseball.","Jimmy Cordero, a relief pitcher for the Yankees, has been suspended for the rest of the season for violating Major League Baseball’s domestic violence policy, the league and the team announced on Wednesday.",2023-07-06T02:37:32+0000,article,Sports,News,Yankees Pitcher Suspended for Violating Domestic Violence Policy,"Domestic Violence;Baseball;New York Yankees;Cordero, Jimmy (1991- );Major League Baseball"
7,The authorities said more than 30 people had been injured and warned that there could still be people trapped under the rubble.,"KYIV, Ukraine — Russian missiles killed at least six people and destroyed dozens of homes in Lviv before dawn on Thursday, in what officials said was the biggest attack on the western Ukrainian city since Russia launched its full-scale invasion more than 16 months ago.",2023-07-06T02:49:45+0000,article,World,News,A Russian missile strike kills six people in Lviv.,Russian Invasion of Ukraine (2022);Lviv (Ukraine);Ukraine;War and Armed Conflicts
8,The Treasury secretary will need to defend export controls and tariffs while explaining that the United States does not aim to harm China’s economy.,"At her confirmation hearing in early 2021, Treasury Secretary Janet L. Yellen struck a tough tone on China, describing it as America’s most important strategic competitor and pledging to confront its “abusive, unfair and illegal practices” that she said were harming businesses and workers in the United States.",2023-07-06T04:00:12+0000,article,Business Day,News,Yellen Faces a Diplomatic Test in Her High-Stakes Visit to China,"Yellen, Janet L;Treasury Department;China;United States International Relations;Customs (Tariff);International Trade and World Market;Economic Conditions and Trends"
9,"Quotation of the Day for Thursday, July 6, 2023.",“It can feel like watching a scary movie all over again.”,2023-07-06T04:09:30+0000,article,Corrections,Quote,Quotation of the Day: Cost of ‘Financial Trauma’? A Distorted View of Money.,
10,"Corrections that appeared in print on Thursday, July 6, 2023.","An article on Tuesday about an increase in tuna prices in Tunisia referred incorrectly to salata mechouia. While the dish includes grilled vegetables, it typically does not contain eggplant.",2023-07-06T04:09:46+0000,article,Corrections,Correction,"Corrections: July 6, 2023",
