,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,Sam Kerr is the face of the World Cup. She has the weight of a nation on her shoulders. She does not seem to have noticed.,"Sam Kerr’s tone barely shifted. She had not, she said, had time to think about it yet. She had put it to the back of her mind. She had other things on which to focus her attention.",2023-07-20T00:19:22+0000,article,Sports,News,Australia’s New Queen,"Soccer;Women's World Cup (Soccer);Australia;Kerr, Samantha (1993- );Content Type: Personal Profile"
1,"The demonstrators, responding to a protest in Stockholm last month and ahead of one on Thursday, set fire to parts of the building.","Hundreds of protesters stormed the Swedish Embassy in Baghdad early Thursday and set fire to parts of it ahead of a demonstration outside the Iraqi Embassy in Sweden, where recent Quran burnings have inflamed anger in the Muslim world.",2023-07-20T01:39:18+0000,article,World,News,Protesters Angry Over Quran Burning Storm Swedish Embassy in Baghdad,"Baghdad (Iraq);Demonstrations, Protests and Riots;Fires and Firefighters;Sweden;Diplomatic Service, Embassies and Consulates;Muslims and Islam;Sadr, Moktada Al-;Iraq;Egypt;Stockholm (Sweden);Religion and Belief;Koran;Turkey;International Relations"
2,Drew Schmenner takes on Thursday puzzle trickiness.,Jump to: Today’s Theme | Tricky Clues,2023-07-20T02:00:08+0000,article,Crosswords & Games,News,Chart Topper,Crossword Puzzles
3,"Quotation of the Day for Thursday, July 20, 2023","“American policy toward China needs Kissinger-style diplomatic wisdom, and Nixon-style political bravery.”",2023-07-20T02:14:22+0000,article,Corrections,Quote,"Quotation of the Day: Kissinger, 100, Gets Accolades in China Visits",
4,"Corrections that appeared in print on Thursday, July 20, 2023.","An article on Wednesday about a House measure pledging support for Israel misstated the day that Representative Rashida Tlaib of Michigan gave an emotional speech on the House floor. She spoke on Tuesday, not Wednesday.",2023-07-20T02:15:49+0000,article,Corrections,Correction,"Corrections: July 20, 2023",
5,"The product, pitched as a helpmate for journalists, has been demonstrated for executives at The New York Times, The Washington Post and News Corp, which owns The Wall Street Journal.","Google is testing a product that uses artificial intelligence technology to produce news stories, pitching it to news organizations including The New York Times, The Washington Post and The Wall Street Journal’s owner, News Corp, according to three people familiar with the matter.",2023-07-20T02:16:00+0000,article,Business Day,News,Google Tests A.I. Tool That Is Able to Write News Articles,News and News Media;Artificial Intelligence;Google Inc;New York Times;News Corporation;Wall Street Journal;Washington Post
6,"Eliyahu Weinstein, whose 24-year sentence President Donald J. Trump commuted, is now accused of bilking 150 people out of more than $35 million.","A convicted Ponzi schemer, whose prison sentence President Donald J. Trump commuted in one of his last official White House acts, is facing new fraud federal charges of bilking investors in a series of phony deals.",2023-07-20T03:06:22+0000,article,New York,News,Ponzi Schemer Freed From Prison by Trump Faces New Fraud Charges,"Frauds and Swindling;Securities and Commodities Violations;Ponzi and Pyramid Schemes;Weinstein, Eliyahu;Van Drew, Jeff;Trump, Donald J;Lakewood (NJ)"
7,The Republican front-runner is facing a growing tangle of criminal and civil trials that will overlap with next year’s presidential primaries.,"As former President Donald J. Trump campaigns for the White House while multiple criminal prosecutions against him play out, at least one thing is clear: Under the laws of physics, he cannot be in two places at once.",2023-07-20T04:00:08+0000,article,U.S.,News Analysis,Trump’s Legal Woes Mount as Trial Dates and Campaign Calendar Collide,"Trump, Donald J;Presidential Election of 2024;Federal Criminal Case Against Trump (Documents Case);New York State Criminal Case Against Trump (71543-23);CARROLL, E JEAN;Sex Crimes;Libel and Slander;Courts and the Judiciary;Presidential Election of 2020;United States Politics and Government;Special Prosecutors (Independent Counsel);Smith, Jack (Attorney);Justice Department"
8,"The electric automaker wants to produce a million cars a year at its plant near Berlin, a step that would make it Europe’s largest car factory.","Tesla wants to double the production capacity of its assembly plant outside Berlin to one million electric vehicles a year, a move that would make it the largest car plant in Europe at a time when German automakers are struggling to keep pace in the transition to electric vehicles.",2023-07-20T04:00:08+0000,article,Business Day,News,Tesla Wants to Double the Size of Its European Assembly Plant,Tesla Motors Inc;Factories and Manufacturing;Germany;Electric and Hybrid Vehicles;Automobiles;Organized Labor;Labor and Jobs;Ig Metall;Volkswagen AG;Grunheide (Mark) (Germany)
9,Puy du Fou España has drawn visitors with spectacular shows about Spanish history. But part of its success lies in what goes unsaid.,"Moving through the darkened holds of a replica of Christopher Columbus’s ship, visitors on a recent afternoon marveled at the tangle of compasses, cordage and barrels. They stumbled as the ship swang and creaked with the swell of the sea. At last, a voice shouted “Land!” and the white sands of America appeared.",2023-07-20T04:01:23+0000,article,World,News,Theme Park’s Selective History Appeals to a New Spanish Nationalism,"Spanish Civil War (1936-39);AMUSEMENT AND THEME PARKS;Politics and Government;Middle Ages (Historical Period);Religion and Belief;Colonization;Historical Re-enactments;Puy du Fou (Les Epesses, France);Vox (Spanish Political Party);Europe;France;Madrid (Spain);Spain;Toledo (Spain);Elections;Nationalism (Theory and Philosophy);History (Academic Subject);Theater;Right-Wing Extremism and Alt-Right;Franco, Francisco"
