,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"One child in 150 in Gaza is already dead in this war, some from American weapons.",Consider this: The most dangerous place to be a child in the world today is Gaza.,2023-12-07T00:00:11+0000,article,Opinion,Op-Ed,"So Many Child Deaths in Gaza, and for What?","Israel-Gaza War (2023- );Civilian Casualties;Terrorism;Children and Childhood;Palestinians;War Crimes, Genocide and Crimes Against Humanity;Defense and Military Forces;United States International Relations;Human Rights and Human Rights Violations;Hamas;Gaza Strip;Israel"
1,"The minority leader, who many believe could step down next year, has found himself out of step with many fellow Senate Republicans on the question of keeping money flowing to the U.S. ally.","Senator Mitch McConnell, the longtime Republican leader, has been outspoken over the past year about challenging the isolationist wing of his party that was questioning continued aid to Ukraine. He put his influence and reputation on the line to make the case that it was in the United States’ interest to help a beleaguered democracy trying to beat a Russian invasion led by Vladimir V. Putin, and expressed confidence that his party would join him.",2023-12-07T00:30:41+0000,article,U.S.,News,"Despite McConnell Legacy Push, Ukraine Funding in Increasing Jeopardy","United States Politics and Government;Senate;Republican Party;McConnell, Mitch;Russia;Ukraine;Russian Invasion of Ukraine (2022);Immigration and Emigration"
2,"The presidents of Harvard, M.I.T. and Penn faced a barrage of questions at a congressional hearing. Here are some of the most pointed exchanges.","On Tuesday, the presidents of three leading American universities — Claudine Gay of Harvard, Sally Kornbluth of the Massachusetts Institute of Technology and Elizabeth Magill of the University of Pennsylvania — were at the center of a contentious congressional hearing on antisemitism on college campuses.",2023-12-07T01:06:00+0000,article,U.S.,News,3 Contentious Exchanges at the College Antisemitism Hearing,"Colleges and Universities;Anti-Semitism;Harvard University;Massachusetts Institute of Technology;University of Pennsylvania;Gay, Claudine;Kornbluth, Sally A;Magill, Elizabeth;Freedom of Speech and Expression;Jews and Judaism;Demonstrations, Protests and Riots;Speeches and Statements;Israel;Hamas"
3,A district court judge ruled last month that the 14th Amendment barred insurrectionists from every office except the nation’s highest. “How is that not absurd?” one justice asked of that notion.,"The Colorado Supreme Court heard arguments Wednesday on the question of whether former President Donald J. Trump is barred from holding office again under Section 3 of the 14th Amendment, which disqualifies people who engaged in insurrection against the Constitution after taking an oath to support it.",2023-12-07T01:13:32+0000,article,U.S.,News,Colorado Supreme Court Takes Up Trump’s Eligibility to Be President,"Fourteenth Amendment (US Constitution);Colorado;Courts and the Judiciary;Presidential Election of 2024;Trump, Donald J;Storming of the US Capitol (Jan, 2021);United States Politics and Government"
4,"Early in Wednesday’s Republican primary debate, Nikki Haley came under attack from her rivals, a sign of her momentum. She relished the moment.",The perils of momentum.,2023-12-07T01:40:55+0000,article,U.S.,News,"Haley Comes Under Fire: ‘I Love the Attention, Fellas’","Haley, Nikki R;DeSantis, Ron;Ramaswamy, Vivek (1985- );Presidential Election of 2024;Primaries and Caucuses;Debates (Political);Republican Party"
5,"The famed television producer Norman Lear died on Tuesday at the age 101, leaving behind a legacy of sitcoms that helped shape American culture.","The famed television producer Norman Lear died on Tuesday at the age 101, leaving behind a legacy of sitcoms that helped shape American culture.",2023-12-07T01:44:59+0000,multimedia,Obituaries,Video,Norman Lear Dies at 101,Deaths (Obituaries);Television;Comedy and Humor
6,Chris Christie and Vivek Ramaswamy clashed in personal terms on the debate stage.,Chris Christie had had enough.,2023-12-07T01:59:59+0000,article,U.S.,News,Christie to Ramaswamy: ‘So Shut Up for a Little While’,"Christie, Christopher J;Ramaswamy, Vivek (1985- );Presidential Election of 2024;Debates (Political);United States Politics and Government;Republican Party"
7,Former Gov. Chris Christie of New Jersey also denounced the other three candidates onstage for ignoring their strongest opponent.,"For more than 15 minutes, three of the four Republican candidates on the debate stage fended off sharp questions from Megyn Kelly and made a case for their electability. But as they attacked one another’s records, former President Donald J. Trump, the dominant front-runner in the race, was notably absent from the conversation.",2023-12-07T02:04:21+0000,article,U.S.,News,"Christie Lashes Trump as a ‘Dictator’ and an ‘Angry, Bitter Man’","Christie, Christopher J;Presidential Election of 2024;Debates (Political);United States Politics and Government"
8,"While Vivek Ramasamy was attacking Nikki Haley, the former governor of New Jersey stepped in and asked him to “shut up.”","While Vivek Ramasamy was attacking Nikki Haley, the former governor of New Jersey stepped in and asked him to “shut up.”",2023-12-07T02:27:57+0000,multimedia,U.S.,Video,Chris Christie Calls Vivek Ramaswamy an ‘Obnoxious Blowhard’,"Christie, Christopher J;Haley, Nikki R;New Jersey;Governors (US);Politics and Government;Presidential Election of 2024"
9,The move is part of an effort to make the app more like WhatsApp and iMessage. Law enforcement authorities say the privacy makes it harder to track criminals.,"Meta said on Wednesday that it planned to turn Messenger, its global chat and voice messaging app, into a fully encrypted service, a move that is set to rekindle a debate about privacy and security in communications.",2023-12-07T02:35:59+0000,article,Technology,News,"Meta Plans to Add Encryption to Messenger, Stoking a Privacy Debate","Meta Platforms Inc;Instant Messaging;Privacy;Social Media;Mobile Applications;Surveillance of Citizens by Government;Computer Security;Computers and the Internet;Child Pornography;Facebook Inc;WhatsApp Inc;Zuckerberg, Mark E"
