,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"A large demonstration, organized by Jewish Voice for Peace, came as Israel ramped up its military operations in Gaza.","Crowds of protesters calling for a cease-fire in the Israel-Hamas war streamed into Grand Central Terminal in Midtown Manhattan on Friday, in one of the largest protests New York City has seen since the start of the conflict three weeks ago.",2023-10-28T00:00:06+0000,article,World,News,‘Let Gaza Live’: Calls for Cease-Fire Fill Grand Central Terminal,"Grand Central Terminal (Manhattan, NY);Demonstrations, Protests and Riots;Israel-Gaza War (2023- );Israel;Gaza Strip;Palestinians"
1,"The shooting in Lewiston that left 18 dead prompted the town’s conservative Democratic representative to embrace an assault weapons ban, but Senators Susan Collins and Angus King are still resisting.","The mass shooting in Lewiston, Maine, coupled with a conservative Democratic congressman’s reversal on an assault weapons ban, has turned the spotlight on the state’s two senators, Susan Collins, a moderate Republican, and Angus King, a Democrat-leaning independent, both of whom are skeptical about banning military-style rifles.",2023-10-28T00:04:27+0000,article,U.S.,News,"After Shooting, Maine Senators in the Spotlight on Guns","United States Politics and Government;Gun Control;Mass Shootings;Lewiston, Maine, Shootings (2023);Collins, Susan M;Golden, Jared;King, Angus Jr;Lewiston (Me);Maine"
2,The new House speaker has kept his oldest son out of the public eye — except when the Republican talks about race.,"When Mike Johnson, the new House speaker, talks about race in America, he often draws a striking personal connection, telling the story of how he and his wife, Kelly, “took custody” of a Black teenager 24 years ago and raised him as a son.",2023-10-28T00:57:24+0000,article,U.S.,News,"On Race, Mike Johnson Says His Views Were Shaped by Raising a Black Child","Johnson, Mike (1972- );Black People;Blacks;Race and Ethnicity;House of Representatives;Republican Party;United States Politics and Government"
3,The landmark class-action case was one of the farthest-reaching challenges to high school sports under federal Title IX protections.,"Hawaii education officials on Friday agreed to settle a class-action lawsuit filed by female athletes at the state’s biggest public high school alleging widespread and systemic sex discrimination, as well as retaliation against the girls who raised those concerns.",2023-10-28T01:52:28+0000,article,U.S.,News,Hawaii Settles Sex Discrimination Case With High School Female Athletes,Discrimination;Education (K-12);Suits and Litigation (Civil);Title IX (Gender Discrimination Legislation);Hawaii;Oahu (Hawaii);Interscholastic Athletics
4,"Ryan McCarty’s puzzle looks impossible, but we’ll claw through.","SATURDAY PUZZLE — Sometimes a puzzle comes along that makes my solving skills feel paltry, a teaspoon of water on a swirling inferno of misdirects and unfamiliar pop culture. On a Saturday, that puzzle is often by Ryan McCarty, who now has 22 such constructions under his belt. They are always entertaining, confounding and full of debuts and eccentric usages.",2023-10-28T02:00:07+0000,article,Crosswords & Games,News,Without Getting Beat,Crossword Puzzles;Nordic Countries
5,"A super PAC supporting Trump is shifting its strategy again, with less than three months before the state’s first-in-the-nation caucuses.","The super PAC supporting Donald J. Trump will begin airing an attack against Ron DeSantis in Iowa, a shift in strategy after months of focusing their messaging on their likely general election opponent.",2023-10-28T02:14:36+0000,article,U.S.,News,Team Trump Revives Attack Ads Against DeSantis in Iowa,"Presidential Election of 2024;DeSantis, Ron;Trump, Donald J;Haley, Nikki R;Iowa"
6,"His career spanned more than four decades, but he was best known for playing the imposing but lovable Bull Shannon on the long-running NBC sitcom.","Richard Moll, the 6-foot-8 actor who delighted television audiences with a childlike charm in his role as the hulking bailiff on the NBC sitcom “Night Court,” died on Thursday at his home in Big Bear Lake, Calif. He was 80.",2023-10-28T02:33:51+0000,article,Arts,Obituary (Obit),"Richard Moll, Towering Bailiff on ‘Night Court,’ Dies at 80","Moll, Richard (1943-2023);Deaths (Obituaries);Actors and Actresses;Night Court (TV Program);Television;Comedy and Humor"
7,"The new House speaker has put his faith at the center of his political career, and aligned himself with a newer cohort of conservative Christianity that some describe as Christian nationalism.","In the moments before he was to face a vote on becoming speaker of the House this week, Representative Mike Johnson posted a photograph on social media of the inscription carved into marble atop the chamber’s rostrum: “In God We Trust.”",2023-10-28T03:10:59+0000,article,U.S.,News,"For Mike Johnson, Religion Is at the Forefront of Politics and Policy","Johnson, Mike (1972- );Republican Party;House of Representatives;United States Politics and Government;Christians and Christianity;Evangelical Movement;Conservatism (US Politics);Homosexuality and Bisexuality;Discrimination;Same-Sex Marriage, Civil Unions and Domestic Partnerships;Abortion;Religion-State Relations;Content Type: Personal Profile"
8,"Quotation of the Day for Saturday, October 28, 2023.",“I am starting from zero.”,2023-10-28T04:00:00+0000,article,Corrections,Quote,"Quotation of the Day: Violence Grinds On in Sudan, Putting a Generation of Students at Risk",
9,The body of the man suspected of killing 18 and injuring 13 others in Lewiston was found with an apparent self-inflicted gunshot wound late Friday.,"The man suspected of killing 18 people and injuring 13 others at a bar and a bowling alley in Lewiston, Maine, on Wednesday night was found dead of an apparent self-inflicted gunshot wound on Friday, officials said, ending a sweeping manhunt that had forced thousands of residents throughout the region to remain in their homes.",2023-10-28T04:14:45+0000,article,U.S.,News,"Suspect in Maine Shooting Is Found Dead, Ending Sprawling Manhunt","Lewiston, Maine, Shootings (2023);Lewiston (Me);Card, Robert R;Fugitives"
