,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Fans of RBD, a Mexican telenovela pop act, flooded the arena with prep-school-inspired looks that nodded to the group’s source material and signature aesthetic.","In striped ties, white button-ups, denim skirts and red blazers, the crowds outside Madison Square Garden last week looked more ready for a field trip than a pop concert. But on Thursday (a school night!) and Friday, fans basked in nostalgia and welcomed the return of RBD, a 2000s pop act born out of a telenovela.",2023-09-06T00:52:36+0000,article,Style,News,Loosen Your Tie for This Field Trip to Madison Square Garden,Pop and Rock Music;Fans (Persons);Fashion and Apparel;Soap Operas;RBD;Rebelde (TV Program);Madison Square Garden;New York City;Mexico
1,"Gabriel Amo, a moderate Democrat who served in the Obama and Biden administrations, won a special House primary to succeed Representative David N. Cicilline in the deep-blue state.","Gabriel Amo, a moderate Democrat who served in the Biden and Obama administrations, won a raucous Democratic special primary election in Rhode Island’s First Congressional District on Tuesday, positioning him to become the first person of color to represent the state in Congress.",2023-09-06T00:56:21+0000,article,U.S.,News,"After Primary, Rhode Island Looks Set to Have Its First Black Member of Congress","United States Politics and Government;Elections, House of Representatives;Primaries and Caucuses;Black People;Blacks;Amo, Gabriel;Rhode Island;House of Representatives;Democratic Party;Cicilline, David N"
2,"You won’t crack Blake Slonecker’s puzzle right away, and that’s good.",Jump to: Today’s Theme | Tricky Clues,2023-09-06T02:00:07+0000,article,Crosswords & Games,News,For Real,Crossword Puzzles
3,"The vote in Slovakia this month will be a test of European unity on Ukraine, and of Russia’s efforts to undermine it. The front-runner wants to halt arms shipments to Kyiv.","When Ukraine discovered civilian mass graves in an area recaptured from Russian troops, Russia’s ambassador in neighboring Slovakia countered with his own discovery.",2023-09-06T04:01:14+0000,article,World,News,It’s One of Ukraine’s Fiercest Allies. But an Election Could Change That.,"Slovakia;International Relations;Politics and Government;Russian Invasion of Ukraine (2022);Fico, Robert;Europe;Russia;Ukraine;North Atlantic Treaty Organization;Elections;Propaganda"
4,The slowdown is posing perhaps the most sustained challenge to President Xi Jinping’s agenda in over a decade in power. He now faces a tangle of difficult choices.,"In Xi Jinping’s strategy for securing China’s rise, the Communist Party keeps a firm grip on the economy, steering it out of an old era dependent on real estate and smokestack industries to a new one driven by innovation and consumer spending.",2023-09-06T04:01:24+0000,article,World,News,China’s Economic Pain Is a Test of Xi’s Fixation With Control,Economic Conditions and Trends;Small Business;Xi Jinping;China;Communist Party of China
5,"Summits like the one in India this weekend have produced many ambitious statements — and, often, disappointing results. Critics say an upgrade is needed.",The annual Group of 20 summit brings together world leaders in pursuit of a lofty goal: coordinating policy for the global economy.,2023-09-06T04:01:34+0000,article,World,News,"Why the G20 Keeps Failing, and Still Matters",International Relations;International Trade and World Market;Group of Twenty;Xi Jinping;India
6,A possible advance by Ukraine’s army.,"Ukrainian forces are battling to break through a Russian defense line in Ukraine’s south near the village of Verbove, military analysts said. The push comes a week after Ukrainian forces said they had retaken the village of Robotyne, the first of several tiers of formidable defenses that Russia has built in the region.",2023-09-06T04:01:35+0000,article,Briefing,briefing,Wednesday Briefing,
7,"Corrections that appeared in print on Wednesday, Sept. 6, 2023.","Because of an editing error, an article on Sunday about over-the-counter availability of Narcan misstated the number of overdose deaths in the previous two years in the United States. There were more than 100,000 drug overdose deaths in all each year, higher than the number attributable to opioids alone.",2023-09-06T04:14:47+0000,article,Corrections,Correction,"Corrections: Sept. 6, 2023",
8,"Quotation of the Day for Wednesday, September 6, 2023.",“You’re not a guest. At all. You’re not their friend. At all.”,2023-09-06T04:16:37+0000,article,Corrections,Quote,Quotation of the Day: Lonely at the Top,
9,An entrepreneur confronts the challenges of bringing electric vehicles into wide use in New York City.,Good morning. It’s Wednesday. Today we’ll look at a former professor who’s now running a company that is designing and manufacturing chargers for electric vehicles.,2023-09-06T04:37:22+0000,article,New York,briefing,Making Electric-Car Chargers Faster (and Making Them Fit in Manhattan),New York City;internal-storyline-no;Electric and Hybrid Vehicles;Automobiles;Parking;Parking Garages and Lots
10,"Shelton, 20, becomes the youngest American man to reach a U.S. Open semifinal since Andy Roddick in 2003.","There was a time when a U.S. Open quarterfinal match between two big-hitting American men could just be referred to as “tennis,” rather than as a historic night for the sport in this country.",2023-09-06T04:37:39+0000,article,Sports,News,Ben Shelton Advances to U.S. Open Semifinal Against Novak Djokovic,"Tennis;United States Open (Tennis);Tiafoe, Frances (1998- );Shelton, Ben (2002- );Content Type: Personal Profile;Djokovic, Novak;Roddick, Andy"
11,This word has appeared in 28 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word histrionic has appeared in 28 articles on NYTimes.com in the past year, including on Oct. 20 in “Tiago Rodrigues’s Theater of Compassion” by Laura Cappelle:",2023-09-06T06:00:02+0000,article,The Learning Network,News,Word of the Day: histrionic,
12,Feeling stuck on today’s puzzle? We can help.,"WEDNESDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",2023-09-06T07:00:03+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
13,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-09-06T07:00:08+0000,article,Crosswords & Games,News,Today’s Wordle Review,Crossword Puzzles;Wordle (Puzzle)
