,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The actor Jonathan Majors made the request after an incident in London last year, according to previously undisclosed text messages read at his assault trial.","The actor Jonathan Majors implored his former girlfriend not to seek medical help after she sustained a head injury in an unspecified incident in London last year, telling her, “I fear you have no perspective of what could happen if you go to the hospital.”",2023-12-09T00:03:29+0000,article,New York,News,"Majors Urged Ex-Girlfriend Not to Seek Aid After Head Wound, Jury Hears","Assaults;Actors and Actresses;Domestic Violence;Bellevue Hospital Center;Jabbari, Grace;Majors, Jonathan (1989- )"
1,"The demonstration, called “Shut Down Wall Street” and meant to urge an end to the United States’ financial support of Israel, became a forum to express anger over the U.S. veto.","Thousands of pro-Palestinian protesters took to the streets of Lower Manhattan on Friday afternoon for what was billed as a “Shut Down Wall Street” event, just as the United States vetoed a resolution at the United Nations Security Council calling for a permanent cease-fire in the Israel-Hamas war. ",2023-12-09T00:07:55+0000,article,World,News,Pro-Palestinian Protesters Targeting Wall St. Denounce U.S. Veto of U.N. Cease-Fire Resolution,"Israel-Gaza War (2023- );Demonstrations, Protests and Riots;Security Council (UN);Gaza Strip;Hamas"
2,The two sides made competing claims about deaths and injuries inflicted in the mission on Friday.,"Israeli troops conducted at least one targeted raid in the Gaza Strip on Friday in a failed attempt to rescue hostages held by Hamas, both sides said, making competing claims about deaths and injuries inflicted.",2023-12-09T00:20:31+0000,article,World,News,Both Israel and Hamas Tell of Failed Attempt to Rescue Hostages in Gaza,Israel-Gaza War (2023- );Hamas;Kidnapping and Hostages;Gaza Strip;War and Armed Conflicts
3,The former boxer had a gift for mixing innocence and wit. It didn’t hurt that he had the face of a good guy.,"He had the face of a fairy-tale lead, the kind that would have fit agreeably in an earlier Hollywood era but felt comfortingly alluring in the moment. Ryan O’Neal was a boxer in his youth — announcing his father had died on Friday, his son Patrick O’Neal pointed fans toward YouTube footage of O’Neal fighting Joe Frazier on national TV, with Muhammad Ali doing commentary. But when he migrated to acting, it suited him, and by 1964 he had become a star thanks to the ABC prime-time soap opera “Peyton Place.”",2023-12-09T01:16:52+0000,article,Movies,News,"Ryan O’Neal, Master of the Offbeat Meet-Cute","Movies;Actors and Actresses;Television;Fawcett, Farrah;O'Neal, Ryan;Love Story (Movie);What's Up, Doc? (Movie)"
4,Can you sort 8 historical events?,Can you sort 8 historical events?,2023-12-09T01:43:44+0000,multimedia,The Upshot,Interactive Feature,"Flashback: Your Weekly History Quiz, December 10, 2023",internal-paywall-exempt;Content Type: Quiz
5,"Play a simplified version of the bonus round, then read on for strategy advice, whether you’re a future contestant or just watching at home.","Play a simplified version of the bonus round, then read on for strategy advice, whether you’re a future contestant or just watching at home.",2023-12-09T01:45:59+0000,multimedia,The Upshot,Interactive Feature,What’s the Best ‘Wheel of Fortune’ Strategy? Play and Find Out.,"Game Shows;English Language;Content Type: Service;Sajak, Pat;WHITE, VANNA"
6,"The actor became one of the most bankable stars in Hollywood, and proved himself equally adept at drama, comedy and action.","Ryan O’Neal’s death Friday at the age of 82 followed decades in which the actor was better known for his personal life (and struggles) than for his work. But few stars shone brighter in the 1970s, when O’Neal — originally known for his role on the prime-time soap opera “Peyton Place” — became one of the most bankable stars in Hollywood, and proved himself equally adept at drama, comedy and action. Here are a few of his finest films from that period, and where to stream them.",2023-12-09T02:49:03+0000,article,Movies,News,Stream These Ryan O’Neal Movies,"Movies;O'Neal, Ryan;Barry Lyndon (Movie);Love Story (Movie);Nickelodeon (Movie);Paper Moon (Movie);The Main Event (Movie);Tough Guys Don't Dance (Movie);What's Up, Doc? (Movie);Zero Effect (Movie)"
7,Looking for a convivial themeless puzzle? Here come Doug Peterson and Christina Iverson to save the day.,"SATURDAY PUZZLE — Look, we all know it’s Saturday and you’re going have to wrestle with the crossword for a while, but this is definitely a grid you’ll wind up shaking hands with at the end and maybe even taking out for lunch. It’s affable. It’s the first Times collaboration between two constructing veterans, Christina Iverson (now a puzzle editor here) and Doug Peterson (who has made 55 prior puzzles for us).",2023-12-09T03:00:08+0000,article,Crosswords & Games,News,Pillar of the Superhero Community,"Crossword Puzzles;Iverson, Christina (Crossword Constructor);Peterson, Doug (Crossword Constructor)"
8,"The president openly attacked his predecessor, former President Donald J. Trump, deploying direct criticism he has frequently avoided, at an event announcing billions for high-speed rail service.","Just a few months ago, President Biden rarely said the name of his likely opponent in the 2024 presidential election — former President Donald J. Trump — instead invoking other Republicans as proxies during public events or, on occasion, referring simply to “the former guy.”",2023-12-09T03:54:07+0000,article,U.S.,News,"In Las Vegas, Biden Speaks the Name He Often Doesn’t","Biden, Joseph R Jr;Trump, Donald J;Presidential Election of 2024;Las Vegas (Nev);High-Speed Rail Projects"
9,"In her first campaign stop since Wednesday’s heated Republican debate, Ms. Haley suggested that fierce criticism from her opponents continued to not be worth her time.","In her first campaign stop since Wednesday’s contentious Republican debate, Nikki Haley, the former United Nations ambassador and former governor of South Carolina, largely ignored the many attacks that her fellow candidates, aware of her rise in the polls, had lobbed at her. What she did discuss suggested she continued to feel that the criticism wasn’t, as she said on Wednesday night, “worth my time.”",2023-12-09T04:54:07+0000,article,U.S.,News,"In Iowa, Nikki Haley Looks Beyond Her Rivals’ Attacks","Haley, Nikki R;Presidential Election of 2024;Primaries and Caucuses;Republican Party;DeSantis, Ron;Ramaswamy, Vivek (1985- );Trump, Donald J;Christie, Christopher J;Sioux City (Iowa)"
